Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh)
15-02-2023,21.9,41.6,Winter,23.1,0,3130000,3650.960646,2256.391112,1394.569534
16-02-2023,23,39.8,Winter,23.1,0,3130000,3436.862356,2188.898132,1247.964224
17-02-2023,23.4,39.2,Winter,23.1,0,3130000,3411.38568,2163.48,1247.90568
18-02-2023,22.9,40.2,Winter,23.4,0,3130000,3488.883499,2428.417171,1060.466328
19-02-2023,22.5,42.6,Winter,23.4,0,3130000,3525.065838,2285.053311,1240.012527
20-02-2023,23.8,43,Winter,23.3,0,3130000,3502.110438,2429.734094,1072.376344
21-02-2023,24.6,47,Winter,23.4,0,3130000,3378.129661,2264.618562,1113.511099
22-02-2023,23.9,47,Winter,23.1,0,3130000,3378.817462,2075.656625,1303.160837
23-02-2023,24,46.4,Winter,23.4,0,3130000,3379.505264,2173.371395,1206.133869
24-02-2023,23.8,43.7,Winter,23.7,0,3130000,3380.193066,2193.366263,1186.826803
25-02-2023,24.3,40.1,Winter,23.8,0,3130000,3380.880867,2187.801487,1193.07938
26-02-2023,24,43.8,Winter,23.8,0,3130000,3381.568669,2087.412923,1294.155746
27-02-2023,24.4,42.6,Winter,23.7,0,3130000,3382.256471,2201.107635,1181.148835
28-02-2023,24.7,41.5,Winter,23.5,0,3130000,3382.944272,2055.369937,1327.574335
01-03-2023,24.2,42.3,Summer,24.1,0,3130000,4557.504703,3161.164939,1396.339764
02-03-2023,24.6,44.5,Summer,23.8,0,3130000,4511.677666,2907.01544,1604.662226
03-03-2023,24.7,44.8,Summer,23.5,0,3130000,4717.882994,3104.36563,1613.517364
04-03-2023,25.4,45.3,Summer,22.9,0,3130000,4774.641071,3046.388855,1728.252216
05-03-2023,25.4,48,Summer,23,0.1,3130000,4497.366602,3012.776173,1484.590429
06-03-2023,24.5,50.1,Summer,20.8,3,3130000,4773.668475,2910.36195,1863.306525
07-03-2023,21.9,62.5,Summer,21.1,0.1,3130000,4638.29908,2786.075807,1852.223273
08-03-2023,22.9,55.7,Summer,21.4,0.1,3130000,4575.358743,2991.855431,1583.503312
09-03-2023,24.6,48.7,Summer,19.9,0,3130000,4576.762101,2986.641308,1590.120793
10-03-2023,24.9,46.9,Summer,21.7,0,3130000,4828.622054,3080.067245,1748.554809
11-03-2023,24.9,46.9,Summer,19.8,0,3130000,4625.028232,3016.56159,1608.466642
12-03-2023,25.4,48.1,Summer,18.7,0,3130000,4727.036457,3169.172726,1557.863731
13-03-2023,25.5,47.5,Summer,17.9,0,3130000,4708.51347,3277.328398,1431.185072
14-03-2023,26,48.6,Summer,20.3,0,3130000,4558.113072,2946.152561,1611.960511
15-03-2023,25.4,50,Summer,15.9,1,3130000,4522.896022,2860.061997,1662.834025
16-03-2023,22.7,70.7,Summer,18.7,4,3130000,4689.076446,3248.974751,1440.101695
17-03-2023,22.9,68.7,Summer,18.9,0.1,3130000,4456.055947,2995.565814,1460.490133
18-03-2023,23.6,67,Summer,20.7,0.6,3130000,4556.2611,3065.249239,1491.011861
19-03-2023,23.1,61.8,Summer,23.5,0.1,3130000,4710.081459,3267.251551,1442.829908
20-03-2023,22.8,63.8,Summer,24.5,0,3130000,4540.147411,3142.130713,1398.016698
21-03-2023,22.2,68.6,Summer,19.6,0.4,3130000,3383.632074,2097.583028,1286.049046
22-03-2023,23.2,62.8,Summer,24.1,0,3130000,3384.319876,2354.076094,1030.243782
23-03-2023,23.5,65.5,Summer,24.3,0,3130000,3385.007677,2315.91108,1069.096598
24-03-2023,24,58.8,Summer,25.1,0,3130000,3385.695479,2132.00561,1253.689869
25-03-2023,23.8,55.2,Summer,26.6,0,3130000,3386.383281,2163.383966,1222.999315
26-03-2023,23.3,52.8,Summer,26.6,0,3130000,3387.071082,2202.724734,1184.346349
27-03-2023,24,59.1,Summer,26.7,0,3130000,3387.758884,2236.36235,1151.396533
28-03-2023,24.5,59.2,Summer,26.2,0,3130000,3388.446686,2273.867875,1114.578811
29-03-2023,25.2,57.9,Summer,26.7,0,3130000,3389.134487,2248.859623,1140.274864
30-03-2023,23.6,65.9,Summer,25.6,0,3130000,3389.822289,2107.488374,1282.333915
31-03-2023,24.3,67.1,Summer,22.8,0.3,3130000,3390.510091,2050.433897,1340.076194
01-04-2023,24.8,55.7,Summer,27.2,0,3130000,4805.352164,3313.10839,1492.243774
02-04-2023,24.5,63.3,Summer,26.4,0,3130000,4688.631836,3253.004685,1435.627151
03-04-2023,25,63.9,Summer,26.5,0,3130000,4731.000607,3281.863014,1449.137593
04-04-2023,26.7,62.6,Summer,24.4,0,3130000,4645.681339,2905.346808,1740.334531
05-04-2023,27.1,59.3,Summer,23.8,0,3130000,4631.600865,2882.262244,1749.338621
06-04-2023,27.7,52.4,Summer,21,0,3130000,4659.353198,3078.720809,1580.632389
07-04-2023,27.1,53.1,Summer,19.9,0.6,3130000,4678.050943,2965.898777,1712.152166
08-04-2023,26.3,61.5,Summer,19.8,0.5,3130000,4548.315068,2823.691147,1724.623921
09-04-2023,26,65.3,Summer,21.8,7,3130000,4754.020714,3197.304949,1556.715765
10-04-2023,27.5,59.3,Summer,23.6,0.1,3130000,4740.111407,2975.690636,1764.420771
11-04-2023,28.1,54.5,Summer,23.4,0.7,3130000,4815.609504,3206.885681,1608.723823
12-04-2023,29.2,52.1,Summer,22.9,0,3130000,4816.239204,3248.377128,1567.862076
13-04-2023,28.6,49.9,Summer,21.1,24,3130000,4620.674429,3007.187045,1613.487384
14-04-2023,28.2,51.7,Summer,22,0.9,3130000,4558.768499,3060.139659,1498.62884
15-04-2023,27,56.1,Summer,23.1,2,3130000,4786.965326,3170.407165,1616.558161
16-04-2023,26.8,58.9,Summer,24,0.5,3130000,4512.51458,2973.075535,1539.439045
17-04-2023,27.6,57.2,Summer,22.7,1.1,3130000,4832.994777,3290.847659,1542.147118
18-04-2023,29,53,Summer,23,0,3130000,4494.207474,2884.876776,1609.330698
19-04-2023,29.4,47.7,Summer,24.3,1,3130000,4571.349699,2974.13303,1597.216669
20-04-2023,28.3,54,Summer,23.8,1,3130000,4668.614538,2986.91471,1681.699828
21-04-2023,27,49.7,Summer,26.3,0.2,3130000,3391.197892,2306.925562,1084.27233
22-04-2023,26,52.1,Summer,26.9,0,3130000,3391.885694,2266.957837,1124.927857
23-04-2023,26.1,59.6,Summer,24.2,0,3130000,3392.573496,2285.289832,1107.283663
24-04-2023,27.8,54.6,Summer,23.9,0,3130000,3393.261297,2064.862917,1328.39838
25-04-2023,28.1,59.7,Summer,24.3,0,3130000,3393.949099,2295.453616,1098.495483
26-04-2023,27.3,63.4,Summer,23.9,0,3130000,3394.636901,2355.85403,1038.782871
27-04-2023,27.2,62.9,Summer,23.5,0.1,3130000,3395.324702,2297.793396,1097.531307
28-04-2023,26.7,66,Summer,22.1,2.1,3130000,3396.012504,2119.919226,1276.093278
29-04-2023,26.9,62.6,Summer,23.7,0.7,3130000,3396.700306,2169.135471,1227.564835
30-04-2023,25.9,62.7,Summer,25.3,0,3130000,3397.388107,2135.452943,1261.935164
01-05-2023,25.8,59.3,Summer,27.2,0,3130000,4548.390943,3167.605049,1380.785894
02-05-2023,25.6,62.8,Summer,23,0.3,3130000,4737.630396,2871.588849,1866.041547
03-05-2023,25.9,65.7,Summer,22.4,5,3130000,4666.620574,2902.713161,1763.907413
04-05-2023,25.6,67.3,Summer,20.7,0,3130000,4568.803048,2833.570936,1735.232112
05-05-2023,26.6,66.3,Summer,20,0,3130000,4700.700398,3045.182398,1655.518
06-05-2023,27.1,68.6,Summer,22.1,0.6,3130000,4816.31652,2983.349639,1832.966881
07-05-2023,26.7,74.9,Summer,18.5,0.7,3130000,4671.985296,2908.471354,1763.513942
08-05-2023,27.2,75.3,Summer,13.2,9,3130000,4459.779314,2729.073328,1730.705986
09-05-2023,27.8,74,Summer,19.1,5.8,3130000,4624.518129,2885.088453,1739.429676
10-05-2023,30.1,63.1,Summer,23.6,0,3130000,4458.127852,3094.9534,1363.174452
11-05-2023,30.3,60,Summer,25,0,3130000,4666.747621,3132.287821,1534.4598
12-05-2023,30.2,59.8,Summer,25.1,0,3130000,4787.086411,3339.354203,1447.732208
13-05-2023,29.2,61.3,Summer,24.9,0.5,3130000,4530.665006,3107.236872,1423.428134
14-05-2023,28.6,56.8,Summer,27.1,0,3130000,4795.14732,2923.123911,1872.023409
15-05-2023,28.1,65.1,Summer,25.8,0,3130000,4533.694108,2898.144578,1635.54953
16-05-2023,28,64.6,Summer,25.7,0,3130000,4523.671158,3124.894454,1398.776704
17-05-2023,28.7,60.2,Summer,26.4,0,3130000,4567.99287,3031.267328,1536.725542
18-05-2023,29,62.4,Summer,24.5,0,3130000,4486.352736,2880.540897,1605.811839
19-05-2023,29.6,58.5,Summer,26,0,3130000,4451.111013,2929.173165,1521.937848
20-05-2023,29.3,57.8,Summer,26.6,0,3130000,4681.445811,3022.008091,1659.43772
21-05-2023,28.8,63.2,Summer,24,0,3130000,3398.075909,2125.341239,1272.73467
22-05-2023,29,61.7,Summer,25.7,0,3130000,3398.763711,2201.391019,1197.372692
23-05-2023,29.4,56.3,Summer,23.4,0.7,3130000,3399.451512,2133.867369,1265.584143
24-05-2023,28.7,62.3,Summer,23.8,0.9,3130000,3400.139314,2300.255254,1099.88406
25-05-2023,28.1,63.7,Summer,24.9,0,3130000,3400.827116,2196.369423,1204.457693
26-05-2023,27.8,69.9,Summer,21.9,0.9,3130000,3401.514917,2273.219959,1128.294959
27-05-2023,27.6,66.5,Summer,22,0,3130000,3402.202719,2055.04536,1347.157359
28-05-2023,28.5,63.5,Summer,25.5,0.1,3130000,3402.890521,2075.546638,1327.343882
29-05-2023,28.3,65,Summer,24.8,4,3130000,3403.578322,2271.852988,1131.725334
30-05-2023,29,64.9,Summer,22.9,0,3130000,3404.266124,2307.726663,1096.539461
31-05-2023,29.6,61.3,Summer,24.5,0,3130000,3404.953926,2339.560144,1065.393781
01-06-2023,28.7,62.1,Monsoon,24.9,7,3130000,3481.007271,2309.211704,1171.795567
02-06-2023,28.4,64.1,Monsoon,25.9,0,3130000,3449.675761,2312.032809,1137.642952
03-06-2023,28.8,66.8,Monsoon,24,0.1,3130000,3651.599857,2245.274262,1406.325595
04-06-2023,26.9,76.4,Monsoon,21.8,13,3130000,3468.741814,2340.259889,1128.481925
05-06-2023,27.5,73.6,Monsoon,23.4,0.6,3130000,3514.88894,2138.979752,1375.909188
06-06-2023,28.5,68,Monsoon,22,0.2,3130000,3410.509385,2358.176959,1052.332426
07-06-2023,28.7,66.3,Monsoon,23.8,0.4,3130000,3687.516686,2530.011567,1157.505119
08-06-2023,28.7,67.7,Monsoon,22.5,0.8,3130000,3527.022865,2454.810594,1072.212271
09-06-2023,28.6,67.1,Monsoon,21,0.7,3130000,3545.539517,2158.890711,1386.648806
10-06-2023,29,64,Monsoon,21.3,1.3,3130000,3668.22228,2327.972309,1340.249971
11-06-2023,28.6,62.9,Monsoon,21.9,0.6,3130000,3651.374374,2429.20392,1222.170454
12-06-2023,28.5,62.9,Monsoon,21.4,0,3130000,3687.665726,2440.592443,1247.073283
13-06-2023,27.7,69.7,Monsoon,19.7,0.8,3130000,3406.609546,2137.21286,1269.396686
14-06-2023,26.9,75.7,Monsoon,18.2,1.7,3130000,3475.512476,2207.912106,1267.60037
15-06-2023,27.8,68.2,Monsoon,21.4,0.7,3130000,3614.139669,2355.601669,1258.538
16-06-2023,26.8,74.9,Monsoon,21.7,0.1,3130000,3441.556611,2130.515564,1311.041047
17-06-2023,27.4,73.4,Monsoon,20.3,0.1,3130000,3574.648485,2187.233751,1387.414734
18-06-2023,27.3,74.7,Monsoon,18.5,1.3,3130000,3564.752252,2288.454394,1276.297858
19-06-2023,27.5,71.6,Monsoon,20.4,0.3,3130000,3558.764004,2175.880653,1382.883351
20-06-2023,27.3,73.2,Monsoon,19.2,0.4,3130000,3413.072056,2203.942451,1209.129605
21-06-2023,27.6,71.3,Monsoon,22.6,0,3130000,3405.641727,2156.677538,1248.964189
22-06-2023,27.9,70.3,Monsoon,22.1,0,3130000,3406.329529,2255.893205,1150.436324
23-06-2023,27.4,74.2,Monsoon,18.5,1.3,3130000,3407.017331,2135.046521,1271.970809
24-06-2023,25.1,85.7,Monsoon,12.2,13,3130000,3407.705132,2191.527389,1216.177743
25-06-2023,23.9,90.6,Monsoon,4.5,9,3130000,3408.392934,2244.990587,1163.402347
26-06-2023,24.3,89.9,Monsoon,5.7,3,3130000,3409.080736,2345.398805,1063.68193
27-06-2023,23.6,94.5,Monsoon,3.6,18,3130000,3409.768537,2130.714526,1279.054011
28-06-2023,23.6,93,Monsoon,4.9,9,3130000,3410.456339,2323.637317,1086.819022
29-06-2023,23.6,91.1,Monsoon,3.9,4,3130000,3411.144141,2169.48737,1241.65677
30-06-2023,23.6,91.7,Monsoon,4.5,8,3130000,3411.831942,2274.654512,1137.177431
01-07-2023,23.8,92.1,Monsoon,8.5,12.6,3130000,3448.391328,2395.870176,1052.521152
02-07-2023,24.2,93.3,Monsoon,8,8,3130000,3460.470629,2395.932858,1064.537771
03-07-2023,25.2,88.2,Monsoon,14.3,0.2,3130000,3404.191664,2047.251986,1356.939678
04-07-2023,25.3,86.7,Monsoon,11.2,0.3,3130000,3474.502067,2325.025037,1149.47703
05-07-2023,24.7,88.7,Monsoon,8.6,3,3130000,3635.420908,2320.77011,1314.650798
06-07-2023,24,89.1,Monsoon,3.9,0.3,3130000,3670.608503,2366.318966,1304.289537
07-07-2023,24.3,88.2,Monsoon,4.3,0.9,3130000,3429.245496,2346.489064,1082.756432
08-07-2023,24.5,89.2,Monsoon,13.2,0.2,3130000,3551.275263,2142.582308,1408.692955
09-07-2023,24.9,86.2,Monsoon,15.7,0.4,3130000,3648.941248,2250.722383,1398.218865
10-07-2023,24.9,85.4,Monsoon,15.3,0.2,3130000,3403.927333,2304.250273,1099.67706
11-07-2023,24.6,84.8,Monsoon,14.2,2.1,3130000,3568.347907,2286.446168,1281.901739
12-07-2023,24.7,86.2,Monsoon,6.9,2.8,3130000,3480.490087,2378.771222,1101.718865
13-07-2023,24.9,86.4,Monsoon,14.7,0.6,3130000,3570.155596,2438.320792,1131.834804
14-07-2023,24,89.1,Monsoon,8.7,0.3,3130000,3526.946487,2313.531259,1213.415228
15-07-2023,24.6,87.8,Monsoon,10.3,0.3,3130000,3539.972332,2415.517989,1124.454343
16-07-2023,24.2,88.6,Monsoon,11.5,1,3130000,3550.13021,2395.75853,1154.37168
17-07-2023,23.8,90.4,Monsoon,8.3,3,3130000,3632.812365,2225.217,1407.595365
18-07-2023,23.4,93.1,Monsoon,2.7,6,3130000,3507.659508,2362.271028,1145.38848
19-07-2023,23.1,95.1,Monsoon,3.6,6,3130000,3665.273192,2325.630589,1339.642603
20-07-2023,23.8,91.4,Monsoon,5.9,11.1,3130000,3527.126076,2140.585548,1386.540528
21-07-2023,23.5,94.1,Monsoon,5.7,3,3130000,3412.519744,2343.08314,1069.436604
22-07-2023,23.3,92.5,Monsoon,5.2,8,3130000,3413.207546,2085.601567,1327.605978
23-07-2023,23.5,93.5,Monsoon,5,10,3130000,3413.895347,2343.542836,1070.352511
24-07-2023,23.7,92.7,Monsoon,7.2,11,3130000,3414.583149,2192.005051,1222.578098
25-07-2023,23.2,94.1,Monsoon,5.1,12,3130000,3415.270951,2056.913925,1358.357026
26-07-2023,23.1,94.7,Monsoon,2.8,7,3130000,3415.958752,2287.591008,1128.367744
27-07-2023,22.6,95.4,Monsoon,2.4,9,3130000,3416.646554,2136.038528,1280.608025
28-07-2023,23,93.2,Monsoon,9.2,4,3130000,3417.334356,2118.751214,1298.583142
29-07-2023,23.1,92.6,Monsoon,7.9,0.1,3130000,3418.022157,2108.18206,1309.840097
30-07-2023,23.7,90.4,Monsoon,13.1,3.2,3130000,3418.709959,2194.765733,1223.944226
31-07-2023,23.7,91.2,Monsoon,14.6,4.7,3130000,3419.397761,2243.134784,1176.262977
01-08-2023,23.6,91.1,Monsoon,12.3,3.6,3130000,3688.49604,2521.700123,1166.795917
02-08-2023,23.9,89.8,Monsoon,10.8,0.1,3130000,3482.028195,2285.631576,1196.396619
03-08-2023,23.6,91.5,Monsoon,10.9,3,3130000,3575.446509,2148.429243,1427.017266
04-08-2023,24.2,88.9,Monsoon,12.5,0.8,3130000,3394.26052,2260.91683,1133.34369
05-08-2023,23.8,89.8,Monsoon,13.8,0.7,3130000,3576.088998,2483.093135,1092.995863
06-08-2023,23.9,87.7,Monsoon,16.3,0.7,3130000,3520.341152,2133.097559,1387.243593
07-08-2023,24.3,84.4,Monsoon,16,0.1,3130000,3669.998049,2486.915514,1183.082535
08-08-2023,24.5,84.5,Monsoon,16.7,0.2,3130000,3668.463307,2520.948115,1147.515192
09-08-2023,24.6,84.4,Monsoon,14.9,0.1,3130000,3522.400149,2242.292619,1280.10753
10-08-2023,24.6,84.1,Monsoon,14.7,1.7,3130000,3511.66677,2169.860668,1341.806102
11-08-2023,24.5,84.1,Monsoon,18.8,1.5,3130000,3674.925895,2343.499543,1331.426352
12-08-2023,24.3,84.8,Monsoon,13.7,1.4,3130000,3565.881245,2183.389274,1382.491971
13-08-2023,24,84.9,Monsoon,17.1,0.2,3130000,3612.749059,2232.097003,1380.652056
14-08-2023,24.8,81.8,Monsoon,18.2,2.6,3130000,3573.290974,2433.56675,1139.724224
15-08-2023,24.1,85,Monsoon,14.5,0.6,3130000,3522.840635,2234.689611,1288.151024
16-08-2023,24.6,83.3,Monsoon,16.6,2,3130000,3529.684608,2466.141883,1063.542725
17-08-2023,23.9,85.3,Monsoon,16.5,0.8,3130000,3489.038731,2256.077474,1232.961257
18-08-2023,24.1,84.8,Monsoon,12.3,0.4,3130000,3663.084329,2211.544012,1451.540317
19-08-2023,23.6,87.7,Monsoon,8.2,1,3130000,3584.710917,2188.960828,1395.750089
20-08-2023,23.9,88,Monsoon,16.1,3,3130000,3402.47868,2106.050664,1296.428016
21-08-2023,24.3,85.1,Monsoon,16.6,2.3,3130000,3420.085562,2211.053437,1209.032125
22-08-2023,23.7,87.7,Monsoon,16,3,3130000,3420.773364,2393.552273,1027.221091
23-08-2023,24.2,83.9,Monsoon,17,0.3,3130000,3421.461166,2172.511763,1248.949402
24-08-2023,24.1,86.3,Monsoon,16.8,0.6,3130000,3422.148967,2178.295293,1243.853674
25-08-2023,23.8,89.8,Monsoon,12.9,3,3130000,3422.836769,2282.198944,1140.637825
26-08-2023,23.8,89.7,Monsoon,17.1,0.1,3130000,3423.524571,2175.471653,1248.052917
27-08-2023,24.1,87.5,Monsoon,15.1,4.9,3130000,3424.212372,2384.048963,1040.163409
28-08-2023,23.9,87.1,Monsoon,15,0.6,3130000,3424.900174,2068.915048,1355.985126
29-08-2023,24.5,83.6,Monsoon,15.4,1.1,3130000,3425.587976,2346.69314,1078.894835
30-08-2023,25.2,79.5,Monsoon,19.8,0.7,3130000,3426.275777,2196.689648,1229.586129
31-08-2023,25.8,80.9,Monsoon,19.3,0.5,3130000,3426.963579,2206.874126,1220.089453
01-09-2023,26.1,82.6,Autumn,20.1,1.2,3130000,4417.359986,2910.540121,1506.819865
02-09-2023,24,92.7,Autumn,10.5,27,3130000,4487.320925,2921.461551,1565.859374
03-09-2023,24,87.9,Autumn,13.9,3.1,3130000,4193.722275,2668.561952,1525.160323
04-09-2023,24.3,83.5,Autumn,15.4,1,3130000,4502.305098,2714.539627,1787.765471
05-09-2023,24.8,79.2,Autumn,20.3,0.1,3130000,4094.415371,2531.381285,1563.034086
06-09-2023,24.9,81.2,Autumn,18.5,0.8,3130000,4136.999823,2651.092766,1485.907057
07-09-2023,23,89.9,Autumn,4.7,9.1,3130000,3996.914172,2476.632447,1520.281725
08-09-2023,22.5,95.5,Autumn,4.4,21.9,3130000,3405.145758,2195.927733,1209.218025
09-09-2023,23.5,92,Autumn,9.4,11.9,3130000,3526.513192,2138.369045,1388.144147
10-09-2023,24.5,86.4,Autumn,13.1,0.6,3130000,3413.990248,2287.671136,1126.319112
11-09-2023,24.8,85.1,Autumn,14.2,1.2,3130000,4304.289403,2876.953415,1427.335988
12-09-2023,24.6,82.8,Autumn,18.9,1,3130000,3830.349428,2416.577885,1413.771543
13-09-2023,24.7,82.3,Autumn,17.5,1,3130000,4116.158615,2768.123547,1348.035068
14-09-2023,24.2,82.6,Autumn,19.2,0.9,3130000,4703.326602,3200.934495,1502.392107
15-09-2023,24.4,81.7,Autumn,16.3,0.5,3130000,3734.600666,2326.718667,1407.881999
16-09-2023,24,86.1,Autumn,8.9,0.2,3130000,3971.66407,2753.958425,1217.705645
17-09-2023,24.1,86.8,Autumn,14.5,0.3,3130000,4479.618627,2938.079487,1541.53914
18-09-2023,24.4,86.5,Autumn,14.8,1,3130000,3704.441304,2541.214249,1163.227055
19-09-2023,24.6,86.5,Autumn,15.4,2.8,3130000,3481.023355,2415.942807,1065.080548
20-09-2023,24.9,86.4,Autumn,14.9,0.1,3130000,3794.141047,2541.314723,1252.826324
21-09-2023,24.9,88.9,Autumn,10.3,0.9,3130000,3427.651381,2354.592974,1073.058406
22-09-2023,24.1,91.1,Autumn,8.1,10.1,3130000,3428.339182,2089.0017,1339.337482
23-09-2023,23.3,94.7,Autumn,3.9,25,3130000,3429.026984,2106.88127,1322.145714
24-09-2023,23.7,92.2,Autumn,8.2,7,3130000,3429.714786,2083.745962,1345.968824
25-09-2023,24.2,89.1,Autumn,7.5,12.2,3130000,3430.402587,2153.76538,1276.637207
26-09-2023,24,89.1,Autumn,13.8,36,3130000,3431.090389,2184.620363,1246.470026
27-09-2023,23.6,93.1,Autumn,9.1,4,3130000,3431.778191,2101.835792,1329.942398
28-09-2023,24.9,86.6,Autumn,13.5,5,3130000,3432.465992,2283.574958,1148.891034
29-09-2023,24.5,89.2,Autumn,14.7,17,3130000,3433.153794,2087.456794,1345.696999
30-09-2023,24.7,87.7,Autumn,16,12,3130000,3433.841596,2272.642331,1161.199265
01-10-2023,24.5,90.3,Autumn,7.6,5,3130000,4686.439569,3097.252973,1589.186596
02-10-2023,23.5,87.6,Autumn,8.2,1.6,3130000,3835.717133,2329.257342,1506.459791
03-10-2023,24.9,82.3,Autumn,16.5,0.2,3130000,3529.692612,2417.65629,1112.036322
04-10-2023,25.8,80.3,Autumn,18.1,0.1,3130000,3703.171296,2282.059959,1421.111337
05-10-2023,25.3,76.7,Autumn,22.6,0,3130000,3996.276625,2403.882762,1592.393863
06-10-2023,25.2,76.6,Autumn,22.5,0,3130000,4571.541008,2804.289718,1767.25129
07-10-2023,25.7,76.4,Autumn,19.4,0,3130000,4634.402225,2964.506707,1669.895518
08-10-2023,26.2,72.7,Autumn,19.3,0,3130000,3377.969458,2044.35221,1333.617248
09-10-2023,26.1,73.2,Autumn,16.6,0,3130000,4119.361748,2758.432276,1360.929472
10-10-2023,26,69.8,Autumn,18.8,0,3130000,3982.006694,2550.500195,1431.506499
11-10-2023,25.9,71.9,Autumn,17.5,0.2,3130000,3694.59568,2437.480375,1257.115305
12-10-2023,26,73.1,Autumn,17.5,0,3130000,3544.134217,2274.784875,1269.349342
13-10-2023,25.9,69.9,Autumn,18.2,0,3130000,3864.57799,2552.127335,1312.450655
14-10-2023,25.5,68.9,Autumn,18.7,0,3130000,4755.338212,2911.865999,1843.472213
15-10-2023,26,69,Autumn,18.1,0,3130000,3843.368729,2643.29794,1200.070789
16-10-2023,26.1,70.3,Autumn,17.2,0,3130000,4131.198413,2792.293443,1338.90497
17-10-2023,26.2,71.5,Autumn,18.4,0,3130000,4402.311509,2897.43525,1504.876259
18-10-2023,25.9,72.5,Autumn,18.2,1,3130000,3902.861204,2613.763451,1289.097753
19-10-2023,25.8,74.8,Autumn,15.9,0.9,3130000,4797.827224,3347.593528,1450.233696
20-10-2023,25.8,75.6,Autumn,16.9,0,3130000,4784.090015,3293.718261,1490.371754
21-10-2023,25.8,71.8,Autumn,17.5,0,3130000,3434.529397,2322.019679,1112.509719
22-10-2023,25.7,67,Autumn,18.5,0,3130000,3435.217199,2378.219073,1056.998126
23-10-2023,24.9,64.3,Autumn,18.4,0,3130000,3435.905001,2372.047824,1063.857177
24-10-2023,25,65.4,Autumn,17.7,0,3130000,3436.592802,2316.101905,1120.490897
25-10-2023,24.5,64.4,Autumn,18,0,3130000,3437.280604,2210.043439,1227.237165
26-10-2023,24,59.7,Autumn,29,0,3130000,3437.968406,2265.976974,1171.991431
27-10-2023,23.3,54.3,Autumn,21.7,0,3130000,3438.656207,2291.086369,1147.569838
28-10-2023,22.9,58.6,Autumn,21.6,0,3130000,3439.344009,2256.741178,1182.602831
29-10-2023,22.9,61.8,Autumn,20.5,0,3130000,3440.031811,2210.041119,1229.990691
30-10-2023,23.3,60.4,Autumn,20.6,0,3130000,3440.719612,2300.78796,1139.931652
31-10-2023,23.6,59.1,Autumn,18.4,0,3130000,3441.407414,2182.466056,1258.941358
01-11-2023,22.6,60.7,Autumn,20.9,0,3130000,3580.967999,2361.888867,1219.079132
02-11-2023,22.8,65.8,Autumn,20.5,0,3130000,4088.02439,2722.641181,1365.383209
03-11-2023,23.2,68,Autumn,19.8,0,3130000,4818.236121,3002.062714,1816.173407
04-11-2023,24,67.1,Autumn,19.1,0,3130000,3723.950654,2505.408208,1218.542446
05-11-2023,24.3,66.6,Autumn,18.3,0,3130000,4356.863032,2904.48346,1452.379572
06-11-2023,23.3,58.8,Autumn,19.4,0,3130000,4488.549086,2794.489731,1694.059355
07-11-2023,24.1,65.8,Autumn,17.9,0,3130000,3717.449462,2469.334914,1248.114548
08-11-2023,24.4,75.2,Autumn,13.9,0.5,3130000,4439.392353,2775.290522,1664.101831
09-11-2023,24.8,77.9,Autumn,15.3,4.5,3130000,3908.9736,2723.132084,1185.841516
10-11-2023,24.5,80,Autumn,16.1,27,3130000,4298.249043,2587.309025,1710.940018
11-11-2023,24.7,75.7,Autumn,17.6,0,3130000,4300.050122,2715.625873,1584.424249
12-11-2023,24.4,68.8,Autumn,17.9,0,3130000,4156.192406,2718.571391,1437.621015
13-11-2023,23.9,67,Autumn,17.4,0,3130000,3500.610338,2173.655578,1326.95476
14-11-2023,23.7,69.4,Autumn,18.3,0,3130000,4596.981882,3107.913779,1489.068103
15-11-2023,22.7,66.1,Autumn,19.5,0,3130000,3839.803203,2637.009946,1202.793257
16-11-2023,21.9,65,Autumn,19.6,0,3130000,3642.22195,2202.219176,1440.002774
17-11-2023,21.9,67.2,Autumn,19.4,0,3130000,3427.743892,2346.163967,1081.579925
18-11-2023,22.3,69.7,Autumn,18.6,0,3130000,4237.305236,2859.140217,1378.165019
19-11-2023,23.9,71.1,Autumn,16,0,3130000,4364.852154,2726.680766,1638.171388
20-11-2023,24.1,72.1,Autumn,15.5,0,3130000,3392.149492,2309.791769,1082.357723
21-11-2023,23.6,65.3,Autumn,18.8,0,3130000,3442.095216,2156.268506,1285.82671
22-11-2023,22.6,65.7,Autumn,17.9,0,3130000,3442.783017,2323.353356,1119.429661
23-11-2023,23,70.1,Autumn,15.5,0,3130000,3443.470819,2129.800467,1313.670351
24-11-2023,23.4,76,Autumn,14.5,0.2,3130000,3444.158621,2204.375788,1239.782832
25-11-2023,24,77.1,Autumn,14,2.1,3130000,3444.846422,2177.274913,1267.571509
26-11-2023,24.1,78.3,Autumn,13.8,3,3130000,3445.534224,2245.731339,1199.802885
27-11-2023,23.2,84.1,Autumn,14.1,5.4,3130000,3446.222025,2123.674714,1322.547311
28-11-2023,23.1,82.9,Autumn,14.6,0.1,3130000,3446.909827,2319.55439,1127.355437
29-11-2023,22.8,79.1,Autumn,16.2,0,3130000,3447.597629,2190.710058,1256.887571
30-11-2023,23.3,77.6,Autumn,15.5,0.4,3130000,3448.28543,2328.993686,1119.291744
