Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh)
2024-03-16,25.5,44.9,Summer,25.3,0.0,3130000,4604.073857124397,3222.851699987078,1381.2221571373193,966.8555099961234,805.7129249967695,644.5703399974157,161.14258499935391,621.5499707117937,345.3055392843298,276.2444314274639,138.12221571373195
2024-03-17,25.8,42.4,Summer,25.2,0.0,3130000,4837.572962348508,3386.301073643955,1451.2718887045526,1015.8903220931865,846.5752684109888,677.2602147287911,169.31505368219777,653.0723499170487,362.81797217613814,290.2543777409105,145.12718887045526
2024-03-18,25.5,41.8,Summer,25.6,0.0,3130000,4561.259373436134,3192.8815614052937,1368.3778120308405,957.8644684215881,798.2203903513234,638.5763122810588,159.6440780702647,615.7700154138782,342.0944530077101,273.6755624061681,136.83778120308406
2024-03-19,25.7,45.3,Summer,26.1,0.0,3130000,4618.474067566387,3232.9318472964706,1385.5422202699162,969.8795541889411,808.2329618241176,646.5863694592941,161.64659236482353,623.4939991214624,346.38555506747906,277.10844405398325,138.55422202699162
2024-03-20,25.5,38.6,Summer,26.5,0.0,3130000,4642.494361359628,3249.74605295174,1392.7483084078883,974.9238158855219,812.436513237935,649.949210590348,162.487302647587,626.7367387835498,348.1870771019721,278.5496616815777,139.27483084078884
2024-03-21,26.0,37.5,Summer,25.8,0.0,3130000,4710.465833497348,3297.3260834481434,1413.1397500492046,989.197825034443,824.3315208620359,659.4652166896287,164.86630417240718,635.9128875221421,353.28493751230116,282.62795000984096,141.31397500492048
2024-03-22,27.2,47.1,Summer,25.9,0.0,3130000,4616.097630190368,3231.2683411332578,1384.8292890571108,969.3805023399773,807.8170852833144,646.2536682266516,161.5634170566629,623.1731800756999,346.2073222642777,276.96585781142215,138.48292890571108
2024-03-23,27.1,49.2,Summer,26.0,0.0,3130000,4441.903855491374,3109.3326988439617,1332.5711566474124,932.7998096531885,777.3331747109904,621.8665397687923,155.46663494219808,599.6570204913356,333.1427891618531,266.51423132948247,133.25711566474124
2024-03-24,27.3,43.6,Summer,25.6,0.0,3130000,4744.930985967681,3321.451690177377,1423.4792957903046,996.435507053213,830.3629225443442,664.2903380354754,166.07258450886886,640.565683105637,355.86982394757615,284.69585915806095,142.34792957903048
2024-03-25,28.1,49.8,Summer,25.1,0.0,3130000,4822.637364653588,3375.846155257512,1446.7912093960765,1012.7538465772535,843.961538814378,675.1692310515024,168.7923077628756,651.0560442282344,361.6978023490191,289.3582418792153,144.67912093960766
2024-03-26,28.3,51.1,Summer,25.4,0.0,3130000,4515.007716417556,3160.5054014922885,1354.5023149252668,948.1516204476865,790.1263503730721,632.1010802984578,158.02527007461444,609.5260417163701,338.6255787313167,270.90046298505337,135.45023149252668
2024-03-27,28.9,52.4,Summer,23.8,0.0,3130000,4738.286949204145,3316.800864442901,1421.4860847612435,995.0402593328703,829.2002161107253,663.3601728885802,165.84004322214506,639.6687381425596,355.3715211903109,284.29721695224873,142.14860847612437
2024-03-28,28.6,54.8,Summer,21.7,0.0,3130000,4519.878606076184,3163.9150242533287,1355.9635818228553,949.1745072759986,790.9787560633322,632.7830048506657,158.19575121266644,610.1836118202849,338.9908954557138,271.1927163645711,135.59635818228554
2024-03-29,28.6,57.1,Summer,20.4,0.0,3130000,4670.786827312826,3269.550779118978,1401.236048193848,980.8652337356933,817.3876947797445,653.9101558237957,163.47753895594892,630.5562216872316,350.309012048462,280.2472096387696,140.1236048193848
2024-03-30,28.7,57.5,Summer,22.3,0.0,3130000,4482.018060359732,3137.412642251812,1344.6054181079198,941.2237926755436,784.353160562953,627.4825284503625,156.8706321125906,605.072438148564,336.15135452697996,268.921083621584,134.460541810792
2024-03-31,29.0,45.4,Summer,20.6,0.0,3130000,4711.860281832204,3298.3021972825427,1413.5580845496615,989.4906591847628,824.5755493206357,659.6604394565086,164.91510986412715,636.1011380473477,353.3895211374154,282.71161690993233,141.35580845496617
2024-04-01,29.1,41.5,Summer,24.3,0.0,3130000,4791.803351151994,3354.262345806396,1437.5410053455985,1006.2787037419187,838.565586451599,670.8524691612793,167.71311729031981,646.8934524055194,359.3852513363996,287.5082010691197,143.75410053455985
2024-04-02,28.4,43.2,Summer,26.7,0.0,3130000,4774.89788739191,3342.428521174337,1432.4693662175737,1002.7285563523011,835.6071302935843,668.4857042348675,167.12142605871688,644.6112147979081,358.1173415543934,286.49387324351477,143.24693662175738
2024-04-03,28.5,47.7,Summer,24.9,0.0,3130000,4586.023233912127,3210.2162637384886,1375.806970173638,963.0648791215465,802.5540659346221,642.0432527476978,160.51081318692445,619.1131365781372,343.9517425434095,275.1613940347276,137.5806970173638
2024-04-04,28.7,44.4,Summer,26.3,0.0,3130000,4449.345491136789,3114.541843795752,1334.8036473410368,934.3625531387255,778.635460948938,622.9083687591504,155.7270921897876,600.6616413034666,333.7009118352592,266.9607294682074,133.4803647341037
2024-04-05,29.2,47.5,Summer,26.0,0.0,3130000,4726.79691544447,3308.757840811129,1418.0390746333412,992.6273522433387,827.1894602027822,661.7515681622258,165.43789204055645,638.1175835850036,354.5097686583353,283.60781492666825,141.80390746333413
2024-04-06,29.5,38.8,Summer,24.3,0.0,3130000,4632.880227965685,3243.016159575979,1389.8640683897056,972.9048478727937,810.7540398939948,648.6032319151959,162.15080797879898,625.4388307753676,347.4660170974264,277.97281367794113,138.98640683897057
2024-04-07,28.8,36.4,Summer,24.0,0.0,3130000,4636.080073806126,3245.256051664288,1390.824022141838,973.5768154992863,811.314012916072,649.0512103328576,162.2628025832144,625.8708099638271,347.7060055354595,278.16480442836763,139.08240221418382
2024-04-08,28.2,31.3,Summer,27.1,0.0,3130000,4521.6448978097,3165.1514284667896,1356.49346934291,949.5454285400368,791.2878571166974,633.030285693358,158.2575714233395,610.4220612043096,339.1233673357275,271.298693868582,135.649346934291
2024-04-09,28.7,42.8,Summer,26.9,0.0,3130000,4795.685830026726,3356.980081018708,1438.705749008018,1007.0940243056124,839.245020254677,671.3960162037416,167.8490040509354,647.4175870536081,359.6764372520045,287.7411498016036,143.8705749008018
2024-04-10,28.4,46.6,Summer,26.8,0.0,3130000,4822.340187745,3375.6381314215,1446.7020563235,1012.69143942645,843.909532855375,675.1276262843,168.781906571075,651.015925345575,361.675514080875,289.34041126470004,144.67020563235002
2024-04-11,28.8,43.8,Summer,24.3,0.0,3130000,4752.05566330809,3326.4389643156624,1425.616698992427,997.9316892946987,831.6097410789156,665.2877928631325,166.32194821578312,641.5275145465922,356.40417474810675,285.1233397984854,142.5616698992427
2024-04-12,28.6,48.8,Summer,24.6,0.0,3130000,4486.347661553687,3140.443363087581,1345.9042984661064,942.1330089262742,785.1108407718953,628.0886726175163,157.02216815437907,605.656934309748,336.4760746165266,269.1808596932213,134.59042984661065
2024-04-13,27.9,46.0,Summer,27.3,0.0,3130000,4782.059481426757,3347.44163699873,1434.6178444280274,1004.2324910996189,836.8604092496824,669.488327399746,167.3720818499365,645.5780299926123,358.65446110700685,286.9235688856055,143.46178444280275
2024-04-14,28.4,49.8,Summer,27.3,0.0,3130000,4764.352520578297,3335.046764404808,1429.3057561734893,1000.5140293214424,833.761691101202,667.0093528809616,166.7523382202404,643.1875902780702,357.3264390433723,285.86115123469784,142.93057561734892
2024-04-15,29.9,53.8,Summer,22.2,0.0,3130000,4811.757087280532,3368.229961096372,1443.5271261841597,1010.4689883289116,842.057490274093,673.6459922192744,168.4114980548186,649.5872067828718,360.8817815460399,288.70542523683196,144.35271261841598
2024-04-16,30.7,46.7,Summer,19.6,0.0,3130000,4821.961405485857,3375.3729838401,1446.5884216457573,1012.61189515203,843.843245960025,675.07459676802,168.768649192005,650.9647897405908,361.6471054114393,289.31768432915146,144.65884216457573
2024-04-17,30.1,54.4,Summer,21.1,0.0,3130000,4563.793648314967,3194.6555538204766,1369.1380944944904,958.3966661461429,798.6638884551191,638.9311107640954,159.73277769102384,616.1121425225207,342.2845236236226,273.8276188988981,136.91380944944905
2024-04-18,29.8,62.9,Summer,23.0,0.0,3130000,4440.03834266035,3108.026839862245,1332.0115027981053,932.4080519586735,777.0067099655613,621.6053679724491,155.40134199311228,599.4051762591474,333.0028756995263,266.4023005596211,133.20115027981055
2024-04-19,30.0,60.0,Summer,21.3,0.0,3130000,4574.030431500881,3201.8213020506164,1372.2091294502643,960.5463906151849,800.4553255126541,640.3642604101233,160.09106510253082,617.494108252619,343.0522823625661,274.4418258900529,137.22091294502644
2024-04-20,28.5,59.3,Summer,20.4,0.0,3130000,4599.56441556546,3219.695090895822,1379.8693246696382,965.9085272687465,804.9237727239555,643.9390181791645,160.98475454479112,620.9411961013373,344.96733116740955,275.97386493392764,137.98693246696382
2024-04-21,28.3,56.2,Summer,19.4,0.0,3130000,4774.4344923474855,3342.10414464324,1432.330347704246,1002.631243392972,835.52603616081,668.420828928648,167.105207232162,644.5486564669106,358.0825869260615,286.4660695408492,143.2330347704246
2024-04-22,29.5,47.4,Summer,24.1,0.0,3130000,4837.920141800985,3386.5440992606896,1451.376042540296,1015.9632297782068,846.6360248151724,677.308819852138,169.3272049630345,653.1192191431333,362.844010635074,290.2752085080592,145.1376042540296
2024-04-23,29.9,45.4,Summer,26.1,0.0,3130000,4810.87784184088,3367.614489288616,1443.2633525522642,1010.2843467865847,841.903622322154,673.5228978577233,168.3807244644308,649.4685086485189,360.81583813806606,288.6526705104529,144.32633525522644
2024-04-24,29.6,48.9,Summer,22.4,0.0,3130000,4782.9571497169545,3348.070004801868,1434.8871449150863,1004.4210014405603,837.017501200467,669.6140009603737,167.40350024009342,645.6992152117889,358.7217862287716,286.97742898301726,143.48871449150863
2024-04-25,30.2,48.6,Summer,23.5,0.0,3130000,4575.900688518553,3203.130481962987,1372.770206555566,960.9391445888959,800.7826204907467,640.6260963925974,160.15652409814936,617.7465929500047,343.1925516388915,274.55404131111317,137.27702065555658
2024-04-26,30.7,45.2,Summer,23.3,0.0,3130000,4665.519273426568,3265.863491398597,1399.6557820279706,979.759047419579,816.4658728496493,653.1726982797195,163.29317456992987,629.8451019125868,349.91394550699266,279.93115640559415,139.96557820279708
2024-04-27,31.5,46.0,Summer,24.4,0.0,3130000,4769.783943464252,3338.8487604249763,1430.935183039276,1001.6546281274929,834.7121901062441,667.7697520849953,166.94243802124882,643.9208323676742,357.733795759819,286.1870366078552,143.0935183039276
2024-04-28,32.3,39.7,Summer,25.1,0.0,3130000,4790.5088634038975,3353.3562043827283,1437.1526590211697,1006.0068613148185,838.3390510956821,670.6712408765457,167.6678102191364,646.7186965595264,359.2881647552924,287.43053180423396,143.71526590211698
2024-04-29,32.0,37.1,Summer,24.8,0.0,3130000,4458.109892828764,3120.6769249801346,1337.4329678486292,936.2030774940404,780.1692312450336,624.1353849960269,156.03384624900673,601.8448355318832,334.3582419621573,267.48659356972587,133.74329678486293
2024-04-30,31.9,32.5,Summer,26.7,0.0,3130000,4469.53839351453,3128.676875460171,1340.8615180543593,938.6030626380511,782.1692188650427,625.7353750920342,156.43384377300856,603.3876831244617,335.2153795135898,268.1723036108719,134.08615180543595
2024-05-01,29.3,40.8,Summer,27.3,0.0,3130000,4743.6464891432015,3320.552542400241,1423.0939467429607,996.1657627200722,830.1381356000602,664.1105084800482,166.02762712001206,640.3922760343323,355.7734866857402,284.61878934859214,142.30939467429607
2024-05-02,28.9,40.3,Summer,28.1,0.0,3130000,4813.554798671636,3369.4883590701447,1444.0664396014909,1010.8465077210434,842.3720897675362,673.897671814029,168.47441795350724,649.8298978206709,361.0166099003727,288.8132879202982,144.4066439601491
2024-05-03,28.6,42.2,Summer,28.5,0.0,3130000,4447.247319710856,3113.073123797599,1334.1741959132569,933.9219371392796,778.2682809493997,622.6146247595198,155.65365618987994,600.3783881609656,333.5435489783142,266.83483918265136,133.41741959132568
2024-05-04,29.8,51.4,Summer,27.8,0.0,3130000,4466.860873967955,3126.802611777568,1340.0582621903866,938.0407835332703,781.700652944392,625.3605223555137,156.34013058887842,603.026217985674,335.01456554759665,268.0116524380773,134.00582621903865
2024-05-05,30.2,53.5,Summer,27.0,0.0,3130000,4675.684994649609,3272.9794962547257,1402.7054983948829,981.8938488764177,818.2448740636814,654.5958992509452,163.6489748127363,631.2174742776973,350.6763745987207,280.5410996789766,140.2705498394883
2024-05-06,29.5,51.5,Summer,27.6,0.0,3130000,4712.032935216992,3298.4230546518943,1413.609880565098,989.5269163955683,824.6057636629736,659.6846109303789,164.92115273259472,636.1244462542941,353.4024701412745,282.7219761130196,141.3609880565098
2024-05-07,28.7,56.1,Summer,27.1,0.0,3130000,4509.510841879891,3156.657589315924,1352.8532525639675,946.9972767947771,789.164397328981,631.3315178631848,157.8328794657962,608.7839636537855,338.2133131409919,270.5706505127935,135.28532525639676
2024-05-08,28.7,61.9,Summer,25.1,0.0,3130000,4516.182437888526,3161.327706521968,1354.854731366558,948.3983119565904,790.331926630492,632.2655413043937,158.0663853260984,609.6846291149511,338.7136828416395,270.97094627331165,135.48547313665583
2024-05-09,28.6,62.7,Summer,23.6,0.0,3130000,4688.338647976764,3281.837053583735,1406.5015943930296,984.5511160751204,820.4592633959337,656.367410716747,164.09185267918676,632.9257174768633,351.6253985982574,281.30031887860594,140.65015943930297
2024-05-10,27.3,68.7,Summer,20.4,0.0,3130000,4752.537003111357,3326.77590217795,1425.7611009334073,998.0327706533849,831.6939755444874,665.35518043559,166.3387951088975,641.5924954200333,356.4402752333518,285.15222018668146,142.57611009334073
2024-05-11,27.8,69.1,Summer,22.9,0.0,3130000,4504.333197000392,3153.0332379002743,1351.2999591001178,945.9099713700823,788.2583094750686,630.6066475800549,157.65166189501372,608.084981595053,337.82498977502945,270.2599918200236,135.1299959100118
2024-05-12,27.0,70.8,Summer,19.2,0.0,3130000,4454.069988127766,3117.848991689436,1336.22099643833,935.3546975068307,779.462247922359,623.5697983378873,155.89244958447182,601.2994483972485,334.0552491095825,267.24419928766605,133.62209964383302
2024-05-13,28.0,64.5,Summer,22.1,0.0,3130000,4466.531705512716,3126.5721938589013,1339.959511653815,937.9716581576704,781.6430484647253,625.3144387717803,156.32860969294507,602.9817802442168,334.98987791345377,267.991902330763,133.9959511653815
2024-05-14,27.9,60.4,Summer,22.8,0.0,3130000,4790.728887784686,3353.51022144928,1437.218666335406,1006.0530664347839,838.37755536232,670.7020442898561,167.67551107246402,646.7483998509327,359.3046665838515,287.4437332670812,143.7218666335406
2024-05-15,29.0,58.5,Summer,23.5,0.0,3130000,4500.9420731817945,3150.659451227256,1350.2826219545386,945.1978353681767,787.664862806814,630.1318902454512,157.5329725613628,607.6271798795424,337.57065548863466,270.0565243909077,135.02826219545386
2024-05-16,28.1,65.3,Summer,22.6,0.0,3130000,4694.776453511847,3286.3435174582924,1408.4329360535542,985.9030552374877,821.5858793645731,657.2687034916585,164.31717587291462,633.7948212240993,352.10823401338854,281.68658721071085,140.84329360535543
2024-05-17,28.5,65.1,Summer,22.0,0.0,3130000,4459.934618503203,3121.954232952242,1337.980385550961,936.5862698856726,780.4885582380605,624.3908465904484,156.0977116476121,602.0911734979325,334.49509638774026,267.5960771101922,133.7980385550961
2024-05-18,29.1,63.0,Summer,23.5,0.0,3130000,4546.569987992704,3182.5989915948926,1363.9709963978114,954.7796974784677,795.6497478987231,636.5197983189786,159.12994957974465,613.7869483790151,340.99274909945285,272.7941992795623,136.39709963978115
2024-05-19,29.1,70.0,Summer,23.5,0.0,3130000,4754.412926632865,3328.089048643005,1426.3238779898595,998.4267145929014,832.0222621607512,665.6178097286011,166.40445243215026,641.8457450954368,356.5809694974649,285.2647755979719,142.63238779898595
2024-05-20,29.5,69.4,Summer,23.1,0.0,3130000,4445.010416327423,3111.507291429196,1333.503124898227,933.4521874287587,777.876822857299,622.3014582858392,155.5753645714598,600.0764062042022,333.37578122455676,266.7006249796454,133.3503124898227
2024-05-21,30.8,64.8,Summer,23.1,0.0,3130000,4767.214187621611,3337.0499313351274,1430.1642562864836,1001.1149794005382,834.2624828337819,667.4099862670255,166.85249656675637,643.5739153289177,357.5410640716209,286.0328512572967,143.01642562864836
2024-05-22,29.7,70.2,Summer,23.0,0.0,3130000,4445.540340775968,3111.8782385431773,1333.6621022327904,933.5634715629532,777.9695596357943,622.3756477086355,155.59391192715887,600.1479460047557,333.4155255581976,266.7324204465581,133.36621022327904
2024-05-23,30.0,71.2,Summer,22.3,0.0,3130000,4570.380772698439,3199.266540888907,1371.1142318095317,959.7799622666721,799.8166352222268,639.8533081777814,159.96332704444535,617.0014043142893,342.7785579523829,274.22284636190636,137.11142318095318
2024-05-24,29.5,64.9,Summer,23.4,0.0,3130000,4502.716775594556,3151.9017429161886,1350.8150326783668,945.5705228748566,787.9754357290471,630.3803485832377,157.59508714580943,607.866764705265,337.7037581695917,270.1630065356734,135.0815032678367
2024-05-25,28.0,68.3,Summer,19.9,0.0,3130000,4721.079654977686,3304.75575848438,1416.323896493306,991.426727545314,826.188939621095,660.951151696876,165.237787924219,637.3457534219876,354.0809741233265,283.2647792986612,141.6323896493306
2024-05-26,28.1,71.9,Summer,22.2,0.0,3130000,4746.095795567452,3322.267056897216,1423.828738670236,996.6801170691648,830.566764224304,664.4534113794433,166.11335284486083,640.7229324016062,355.957184667559,284.7657477340472,142.3828738670236
2024-05-27,26.6,78.1,Summer,14.0,0.0,3130000,4809.410371944007,3366.587260360805,1442.8231115832025,1009.9761781082415,841.6468150902012,673.317452072161,168.32936301804025,649.2704002124411,360.7057778958006,288.5646223166405,144.28231115832025
2024-05-28,28.3,68.6,Summer,23.3,0.0,3130000,4767.444003511693,3337.210802458185,1430.233201053508,1001.1632407374555,834.3027006145462,667.442160491637,166.86054012290924,643.6049404740786,357.558300263377,286.04664021070164,143.02332010535082
2024-05-29,27.9,68.0,Summer,24.4,0.0,3130000,4725.124531707047,3307.587172194933,1417.5373595121143,992.2761516584799,826.8967930487332,661.5174344389866,165.37935860974665,637.8918117804515,354.3843398780286,283.5074719024229,141.75373595121144
2024-05-30,28.5,66.6,Summer,24.5,0.0,3130000,4526.159941810296,3168.311959267207,1357.847982543089,950.493587780162,792.0779898168017,633.6623918534415,158.41559796336037,611.0315921443901,339.46199563577227,271.56959650861785,135.78479825430892
2024-05-31,29.2,66.7,Summer,22.5,0.0,3130000,4790.433890190011,3353.303723133008,1437.1301670570035,1005.9911169399024,838.325930783252,670.6607446266016,167.6651861566504,646.7085751756516,359.2825417642509,287.42603341140074,143.71301670570037
2024-06-01,29.2,65.7,Monsoon,23.0,0.0,3130000,3668.4450504801857,2567.91153533613,1100.533515144056,770.3734606008389,641.9778838340325,513.582307067226,128.3955767668065,495.24008181482526,275.133378786014,220.10670302881124,110.05335151440562
2024-06-02,29.3,64.7,Monsoon,22.5,0.0,3130000,3664.445384583482,2565.111769208437,1099.3336153750447,769.5335307625311,641.2779423021093,513.0223538416875,128.25558846042188,494.70012691877014,274.8334038437612,219.86672307500896,109.93336153750448
2024-06-03,28.4,69.1,Monsoon,19.1,0.0,3130000,3398.0511683210243,2378.635817824717,1019.4153504963076,713.590745347415,594.6589544561792,475.7271635649434,118.93179089123585,458.73690772333845,254.8538376240769,203.88307009926154,101.94153504963077
2024-06-04,27.2,77.5,Monsoon,18.2,0.0,3130000,3536.8058862179973,2475.764120352598,1061.0417658653994,742.7292361057795,618.9410300881495,495.15282407051967,123.78820601762992,477.46879463942975,265.26044146634985,212.2083531730799,106.10417658653995
2024-06-05,26.7,81.9,Monsoon,18.0,0.0,3130000,3686.143483079784,2580.3004381558485,1105.8430449239354,774.0901314467545,645.0751095389621,516.0600876311697,129.01502190779243,497.62937021577096,276.46076123098385,221.16860898478708,110.58430449239354
2024-06-06,27.3,80.8,Monsoon,17.5,0.0,3130000,3417.740048365092,2392.418033855564,1025.3220145095274,717.7254101566691,598.104508463891,478.4836067711128,119.6209016927782,461.39490652928737,256.33050362738186,205.0644029019055,102.53220145095275
2024-06-07,26.7,79.6,Monsoon,16.1,0.0,3130000,3606.867542711946,2524.807279898362,1082.060262813584,757.4421839695086,631.2018199745905,504.96145597967245,126.24036399491811,486.92711826611276,270.515065703396,216.41205256271678,108.20602628135839
2024-06-08,26.1,82.2,Monsoon,16.6,0.0,3130000,3517.1695479128816,2462.018683539017,1055.1508643738646,738.605605061705,615.5046708847542,492.4037367078034,123.10093417695084,474.81788896823906,263.78771609346614,211.03017287477292,105.51508643738646
2024-06-09,24.3,90.6,Monsoon,6.1,0.0,3130000,3527.4685650320766,2469.227995522453,1058.2405695096231,740.7683986567359,617.3069988806133,493.84559910449065,123.46139977612266,476.20825627933044,264.5601423774058,211.64811390192463,105.82405695096232
2024-06-10,24.3,90.5,Monsoon,4.9,0.0,3130000,3572.3401982089404,2500.638138746258,1071.7020594626822,750.1914416238774,625.1595346865645,500.1276277492516,125.0319069373129,482.265926758207,267.92551486567055,214.34041189253645,107.17020594626823
2024-06-11,25.5,85.8,Monsoon,11.1,0.0,3130000,3417.177490573057,2392.02424340114,1025.1532471719172,717.6072730203421,598.006060850285,478.40484868022804,119.60121217005701,461.31896122736276,256.2883117929793,205.03064943438346,102.51532471719173
2024-06-12,25.9,85.2,Monsoon,10.2,0.0,3130000,3587.7328112265923,2511.4129678586146,1076.319843367978,753.4238903575844,627.8532419646536,502.28259357172294,125.57064839293074,484.34392951559005,269.0799608419945,215.2639686735956,107.6319843367978
2024-06-13,25.9,83.6,Monsoon,15.0,0.0,3130000,3395.7501722302927,2377.025120561205,1018.725051669088,713.1075361683614,594.2562801403012,475.405024112241,118.85125602806025,458.4262732510896,254.681262917272,203.74501033381762,101.87250516690881
2024-06-14,25.6,82.9,Monsoon,14.8,0.0,3130000,3602.6011609120856,2521.82081263846,1080.7803482736258,756.546243791538,630.455203159615,504.3641625276921,126.09104063192302,486.3511567231316,270.19508706840645,216.15606965472517,108.07803482736259
2024-06-15,26.1,80.2,Monsoon,15.9,0.0,3130000,3691.159248687459,2583.811474081221,1107.347774606238,775.1434422243664,645.9528685203053,516.7622948162442,129.19057370406105,498.30649857280713,276.8369436515595,221.46955492124764,110.73477746062382
2024-06-16,26.4,81.3,Monsoon,17.4,0.0,3130000,3454.7793029632235,2418.3455120742565,1036.4337908889672,725.5036536222769,604.5863780185641,483.6691024148513,120.91727560371282,466.39520590003525,259.1084477222418,207.28675817779344,103.64337908889672
2024-06-17,26.2,82.0,Monsoon,15.5,0.0,3130000,3434.489453370995,2404.142617359696,1030.3468360112986,721.2427852079088,601.035654339924,480.8285234719392,120.2071308679848,463.6560762050844,257.58670900282465,206.06936720225974,103.03468360112987
2024-06-18,26.3,79.5,Monsoon,17.0,0.0,3130000,3655.209457249706,2558.646620074794,1096.562837174912,767.5939860224382,639.6616550186985,511.7293240149588,127.9323310037397,493.45327672871036,274.140709293728,219.31256743498238,109.65628371749119
2024-06-19,25.2,83.6,Monsoon,9.6,0.0,3130000,3536.089734411056,2475.262814087739,1060.826920323317,742.5788442263217,618.8157035219348,495.0525628175478,123.76314070438696,477.3721141454926,265.20673008082923,212.16538406466339,106.08269203233169
2024-06-20,25.4,84.9,Monsoon,14.4,0.0,3130000,3436.556561053293,2405.5895927373053,1030.9669683159882,721.6768778211916,601.3973981843263,481.1179185474611,120.27947963686528,463.9351357421947,257.74174207899705,206.19339366319764,103.09669683159882
2024-06-21,26.1,83.7,Monsoon,15.1,0.0,3130000,3558.0490448190985,2490.6343313733687,1067.4147134457296,747.1902994120106,622.6585828433422,498.1268662746738,124.53171656866844,480.33662105057834,266.8536783614324,213.48294268914594,106.74147134457297
2024-06-22,26.2,81.7,Monsoon,17.8,0.0,3130000,3681.4187926880463,2576.993154881632,1104.425637806414,773.0979464644896,644.248288720408,515.3986309763264,128.8496577440816,496.9915370128863,276.1064094516035,220.88512756128281,110.44256378064141
2024-06-23,25.8,85.5,Monsoon,8.6,0.0,3130000,3385.0598809810144,2369.54191668671,1015.5179642943044,710.862575006013,592.3854791716775,473.908383337342,118.4770958343355,456.983083932437,253.8794910735761,203.1035928588609,101.55179642943045
2024-06-24,26.1,83.8,Monsoon,10.1,0.0,3130000,3664.173132140782,2564.921192498547,1099.251939642235,769.476357749564,641.2302981246368,512.9842384997095,128.24605962492737,494.6633728390057,274.8129849105587,219.850387928447,109.9251939642235
2024-06-25,26.4,82.9,Monsoon,12.4,0.0,3130000,3622.960923249228,2536.072646274459,1086.8882769747684,760.8217938823377,634.0181615686148,507.2145292548919,126.80363231372297,489.0997246386458,271.7220692436921,217.37765539495368,108.68882769747684
2024-06-26,25.7,88.5,Monsoon,10.3,0.0,3130000,3512.288679394311,2458.602075576018,1053.6866038182934,737.5806226728054,614.6505188940044,491.7204151152036,122.9301037788009,474.15897171823207,263.42165095457335,210.7373207636587,105.36866038182934
2024-06-27,24.9,87.3,Monsoon,7.9,0.0,3130000,3561.107400328535,2492.775180229974,1068.3322200985606,747.8325540689922,623.1937950574935,498.5550360459948,124.6387590114987,480.74949904435226,267.08305502464015,213.66644401971212,106.83322200985606
2024-06-28,24.7,88.3,Monsoon,10.0,0.0,3130000,3609.8852450314166,2526.9196715219914,1082.9655735094252,758.0759014565974,631.7299178804979,505.3839343043983,126.34598357609957,487.33450807924135,270.7413933773563,216.59311470188504,108.29655735094252
2024-06-29,25.3,88.0,Monsoon,13.0,0.0,3130000,3616.8771210638056,2531.813984744664,1085.063136319142,759.5441954233992,632.953496186166,506.36279694893284,126.59069923723321,488.27841134361387,271.2657840797855,217.0126272638284,108.5063136319142
2024-06-30,25.1,89.7,Monsoon,12.2,0.0,3130000,3456.276490737445,2419.393543516211,1036.8829472212335,725.8180630548633,604.8483858790528,483.87870870324224,120.96967717581056,466.59732624955507,259.2207368053084,207.37658944424672,103.68829472212336
2024-07-01,25.4,86.1,Monsoon,15.4,0.0,3130000,3587.879669472405,2511.5157686306834,1076.3639008417215,753.454730589205,627.8789421576708,502.3031537261367,125.57578843153418,484.36375537877467,269.0909752104304,215.2727801683443,107.63639008417215
2024-07-02,24.8,90.4,Monsoon,9.9,0.0,3130000,3600.780474996565,2520.546332497596,1080.2341424989695,756.1638997492787,630.136583124399,504.1092664995192,126.0273166248798,486.10536412453627,270.0585356247424,216.04682849979392,108.02341424989696
2024-07-03,26.0,85.3,Monsoon,13.7,0.0,3130000,3506.275727113218,2454.393008979253,1051.8827181339657,736.3179026937759,613.5982522448132,490.8786017958506,122.71965044896265,473.34722316028456,262.9706795334914,210.37654362679314,105.18827181339657
2024-07-04,25.6,87.8,Monsoon,6.8,0.0,3130000,3593.262130206721,2515.2834911447044,1077.9786390620166,754.5850473434112,628.8208727861761,503.0566982289409,125.76417455723522,485.09038757790745,269.49465976550414,215.5957278124033,107.79786390620166
2024-07-05,25.3,88.5,Monsoon,14.3,0.0,3130000,3435.219040117218,2404.653328082052,1030.5657120351657,721.3959984246156,601.163332020513,480.93066561641047,120.23266640410262,463.75457041582456,257.6414280087914,206.11314240703314,103.05657120351657
2024-07-06,25.2,87.7,Monsoon,12.0,0.0,3130000,3579.597252710527,2505.7180768973685,1073.879175813158,751.7154230692105,626.4295192243421,501.1436153794737,125.28590384486843,483.24562911592113,268.4697939532895,214.77583516263164,107.38791758131582
2024-07-07,25.1,87.4,Monsoon,7.7,0.0,3130000,3549.8684711328774,2484.907929793014,1064.9605413398633,745.4723789379042,621.2269824482535,496.9815859586028,124.2453964896507,479.2322436029385,266.2401353349658,212.99210826797267,106.49605413398633
2024-07-08,24.2,91.4,Monsoon,5.6,0.0,3130000,3409.372058116865,2386.5604406818056,1022.8116174350598,715.9681322045417,596.6401101704514,477.3120881363611,119.32802203409028,460.2652278457769,255.70290435876495,204.56232348701198,102.28116174350599
