Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Adjusted Total Usage (kWh)
2023-03-25,23.8,55.2,Summer,26.6,,,4495.434958018684,3146.804470613078,1348.6304874056052,
2023-03-26,23.3,52.8,Summer,26.6,,,4469.040547344614,3128.32838314123,1340.7121642033844,
2023-03-27,24.0,59.1,Summer,26.7,,,4473.24075129255,3131.268525904785,1341.972225387765,
2023-03-28,24.5,59.2,Summer,26.2,,,4575.773519418203,3203.0414635927423,1372.7320558254612,
2023-03-29,25.2,57.9,Summer,26.7,,,4719.855502336799,3303.898851635759,1415.95665070104,
2023-03-30,23.6,65.9,Summer,25.6,,,4541.906405375004,3179.3344837625027,1362.5719216125017,
2023-03-31,24.3,67.1,Summer,22.8,,,4773.749154346841,3341.6244080427887,1432.124746304053,
2023-04-01,24.8,55.7,Summer,27.2,,,4805.352164290553,3363.7465150033872,1441.6056492871662,
2023-04-02,24.5,63.3,Summer,26.4,,,4688.631836384559,3282.0422854691906,1406.5895509153677,
2023-04-03,25.0,63.9,Summer,26.5,,,4731.000607199694,3311.700425039786,1419.3001821599084,
2023-04-04,26.7,62.6,Summer,24.4,,,4645.681338792752,3251.9769371549264,1393.704401637826,
2023-04-05,27.1,59.3,Summer,23.8,,,4631.600864670801,3242.12060526956,1389.4802594012403,
2023-04-06,27.7,52.4,Summer,21.0,,,4659.353197869291,3261.547238508504,1397.8059593607877,
2023-04-07,27.1,53.1,Summer,19.9,,,4678.050943474829,3274.63566043238,1403.415283042449,
2023-04-08,26.3,61.5,Summer,19.8,,,4548.3150676233045,3183.8205473363128,1364.4945202869917,
2023-04-09,26.0,65.3,Summer,21.8,,,4754.020713850291,3327.814499695204,1426.2062141550875,
2023-04-10,27.5,59.3,Summer,23.6,,,4740.111407441507,3318.077985209055,1422.0334222324525,
2023-04-11,28.1,54.5,Summer,23.4,,,4815.609504263791,3370.926652984653,1444.6828512791374,
2023-04-12,29.2,52.1,Summer,22.9,,,4816.2392043755335,3371.367443062873,1444.8717613126605,
2023-04-13,28.6,49.9,Summer,21.1,,,4620.674429494218,3234.4721006459527,1386.2023288482658,
2023-04-14,28.2,51.7,Summer,22.0,,,4558.768499266414,3191.13794948649,1367.6305497799244,
2023-04-15,27.0,56.1,Summer,23.1,,,4786.965326401106,3350.875728480774,1436.089597920332,
2023-04-16,26.8,58.9,Summer,24.0,,,4512.514580496217,3158.7602063473514,1353.7543741488653,
2023-04-17,27.6,57.2,Summer,22.7,,,4832.994776956664,3383.096343869665,1449.8984330869996,
2023-04-18,29.0,53.0,Summer,23.0,,,4494.207474239165,3145.945231967416,1348.2622422717498,
2023-04-19,29.4,47.7,Summer,24.3,,,4571.349699028116,3199.9447893196807,1371.4049097084348,
2023-04-20,28.3,54.0,Summer,23.8,,,4668.614537798903,3268.0301764592323,1400.5843613396712,
2023-04-21,27.0,49.7,Summer,26.3,,,4681.824559429842,3277.2771916008896,1404.547367828953,
2023-04-22,26.0,52.1,Summer,26.9,,,4496.050692834368,3147.2354849840576,1348.8152078503108,
2023-04-23,26.1,59.6,Summer,24.2,,,4749.929887077494,3324.950920954245,1424.9789661232485,
2023-04-24,27.8,54.6,Summer,23.9,,,4630.307660129107,3241.2153620903746,1389.0922980387322,
2023-04-25,28.1,59.7,Summer,24.3,,,4493.4402371816905,3145.408166027183,1348.032071154507,
2023-04-26,27.3,63.4,Summer,23.9,,,4640.032947533687,3248.0230632735806,1392.0098842601062,
2023-04-27,27.2,62.9,Summer,23.5,,,4749.090384492977,3324.363269145084,1424.7271153478937,
2023-04-28,26.7,66.0,Summer,22.1,,,4563.235779050779,3194.265045335545,1368.9707337152338,
2023-04-29,26.9,62.6,Summer,23.7,,,4747.718742779217,3323.403119945452,1424.3156228337652,
2023-04-30,25.9,62.7,Summer,25.3,,,4838.780461347486,3387.14632294324,1451.6341384042462,
2023-05-01,25.8,59.3,Summer,27.2,,,4548.390942780731,3183.8736599465115,1364.5172828342197,
2023-05-02,25.6,62.8,Summer,23.0,,,4737.630395619698,3316.3412769337883,1421.2891186859097,
2023-05-03,25.9,65.7,Summer,22.4,,,4666.620574027274,3266.634401819092,1399.9861722081826,
2023-05-04,25.6,67.3,Summer,20.7,,,4568.803048178467,3198.1621337249267,1370.6409144535403,
2023-05-05,26.6,66.3,Summer,20.0,,,4700.70039750915,3290.490278256405,1410.2101192527452,
2023-05-06,27.1,68.6,Summer,22.1,,,4816.316520045928,3371.421564032149,1444.8949560137787,
2023-05-07,26.7,74.9,Summer,18.5,,,4671.98529637784,3270.389707464488,1401.5955889133522,
2023-05-08,27.2,75.3,Summer,13.2,,,4459.779314496055,3121.8455201472384,1337.9337943488167,
2023-05-09,27.8,74.0,Summer,19.1,,,4624.518129293596,3237.162690505517,1387.355438788079,
2023-05-10,30.1,63.1,Summer,23.6,,,4458.127852061841,3120.689496443288,1337.4383556185524,
2023-05-11,30.3,60.0,Summer,25.0,,,4666.7476211875455,3266.7233348312816,1400.024286356264,
2023-05-12,30.2,59.8,Summer,25.1,,,4787.086410678239,3350.9604874747674,1436.125923203472,
2023-05-13,29.2,61.3,Summer,24.9,,,4530.665006197452,3171.465504338216,1359.1995018592356,
2023-05-14,28.6,56.8,Summer,27.1,,,4795.147320166361,3356.603124116453,1438.5441960499086,
2023-05-15,28.1,65.1,Summer,25.8,,,4533.694107800714,3173.5858754605,1360.1082323402145,
2023-05-16,28.0,64.6,Summer,25.7,,,4523.671158395676,3166.569810876973,1357.1013475187028,
2023-05-17,28.7,60.2,Summer,26.4,,,4567.992869840679,3197.595008888475,1370.397860952204,
2023-05-18,29.0,62.4,Summer,24.5,,,4486.3527364401325,3140.4469155080924,1345.90582093204,
2023-05-19,29.6,58.5,Summer,26.0,,,4451.111013379104,3115.777709365373,1335.3333040137315,
2023-05-20,29.3,57.8,Summer,26.6,,,4681.445811265739,3277.0120678860176,1404.433743379722,
2023-05-21,28.8,63.2,Summer,24.0,,,4717.616167164166,3302.331317014916,1415.28485014925,
2023-05-22,29.0,61.7,Summer,25.7,,,4717.389370946399,3302.172559662479,1415.21681128392,
2023-05-23,29.4,56.3,Summer,23.4,,,4818.325594856379,3372.8279163994653,1445.497678456914,
2023-05-24,28.7,62.3,Summer,23.8,,,4634.231037178331,3243.961726024831,1390.2693111534993,
2023-05-25,28.1,63.7,Summer,24.9,,,4681.820977399587,3277.2746841797107,1404.5462932198764,
2023-05-26,27.8,69.9,Summer,21.9,,,4826.724209987245,3378.706946991071,1448.0172629961737,
2023-05-27,27.6,66.5,Summer,22.0,,,4677.957797714413,3274.5704584000887,1403.387339314324,
2023-05-28,28.5,63.5,Summer,25.5,,,4696.312724268501,3287.418906987951,1408.8938172805506,
2023-05-29,28.3,65.0,Summer,24.8,,,4500.436928313485,3150.305849819439,1350.1310784940456,
2023-05-30,29.0,64.9,Summer,22.9,,,4589.963899759718,3212.974729831802,1376.9891699279156,
2023-05-31,29.6,61.3,Summer,24.5,,,4822.162834256293,3375.5139839794047,1446.648850276888,
2023-06-01,28.7,62.1,Monsoon,24.9,,,3481.0072712824613,2436.7050898977227,1044.3021813847386,
2023-06-02,28.4,64.1,Monsoon,25.9,,,3449.675761468261,2414.7730330277827,1034.9027284404783,
2023-06-03,28.8,66.8,Monsoon,24.0,,,3651.599857241156,2556.119900068809,1095.479957172347,
2023-06-04,26.9,76.4,Monsoon,21.8,,,3468.7418144665407,2428.119270126578,1040.6225443399624,
2023-06-05,27.5,73.6,Monsoon,23.4,,,3514.8889396295617,2460.422257740693,1054.4666818888686,
2023-06-06,28.5,68.0,Monsoon,22.0,,,3410.509385415461,2387.3565697908225,1023.1528156246384,
2023-06-07,28.7,66.3,Monsoon,23.8,,,3687.5166861657526,2581.2616803160267,1106.255005849726,
2023-06-08,28.7,67.7,Monsoon,22.5,,,3527.022864924873,2468.916005447411,1058.106859477462,
2023-06-09,28.6,67.1,Monsoon,21.0,,,3545.5395166175067,2481.8776616322543,1063.661854985252,
2023-06-10,29.0,64.0,Monsoon,21.3,,,3668.222279996039,2567.755595997227,1100.4666839988115,
2023-06-11,28.6,62.9,Monsoon,21.9,,,3651.3743739022375,2555.962061731566,1095.4123121706714,
2023-06-12,28.5,62.9,Monsoon,21.4,,,3687.665726327036,2581.3660084289254,1106.299717898111,
2023-06-13,27.7,69.7,Monsoon,19.7,,,3406.609546276752,2384.6266823937262,1021.9828638830256,
2023-06-14,26.9,75.7,Monsoon,18.2,,,3475.512476121794,2432.858733285256,1042.6537428365384,
2023-06-15,27.8,68.2,Monsoon,21.4,,,3614.139669080487,2529.8977683563407,1084.2419007241465,
2023-06-16,26.8,74.9,Monsoon,21.7,,,3441.556610956371,2409.08962766946,1032.4669832869115,
2023-06-17,27.4,73.4,Monsoon,20.3,,,3574.6484847815323,2502.2539393470724,1072.3945454344598,
2023-06-18,27.3,74.7,Monsoon,18.5,,,3564.7522516816425,2495.326576177149,1069.4256755044928,
2023-06-19,27.5,71.6,Monsoon,20.4,,,3558.7640040134447,2491.134802809411,1067.6292012040335,
2023-06-20,27.3,73.2,Monsoon,19.2,,,3413.07205588179,2389.150439117253,1023.9216167645372,
2023-06-21,27.6,71.3,Monsoon,22.6,,,3532.6657012069168,2472.8659908448417,1059.799710362075,
2023-06-22,27.9,70.3,Monsoon,22.1,,,3579.99208595802,2505.994460170614,1073.9976257874062,
2023-06-23,27.4,74.2,Monsoon,18.5,,,3477.879803564251,2434.5158624949754,1043.3639410692754,
2023-06-24,25.1,85.7,Monsoon,12.2,,,3432.4255078220417,2402.697855475429,1029.7276523466126,
2023-06-25,23.9,90.6,Monsoon,4.5,,,3421.666724118269,2395.1667068827883,1026.500017235481,
2023-06-26,24.3,89.9,Monsoon,5.7,,,3669.4857629790185,2568.640034085313,1100.8457288937057,
2023-06-27,23.6,94.5,Monsoon,3.6,,,3452.4842204181223,2416.7389542926853,1035.7452661254367,
2023-06-28,23.6,93.0,Monsoon,4.9,,,3690.9722864549135,2583.68060051844,1107.2916859364746,
2023-06-29,23.6,91.1,Monsoon,3.9,,,3510.4975043685413,2457.3482530579786,1053.1492513105625,
2023-06-30,23.6,91.7,Monsoon,4.5,,,3555.3965818151287,2488.77760727059,1066.6189745445388,
2023-07-01,23.8,92.1,Monsoon,8.5,,,3448.3913279658104,2413.873929576067,1034.5173983897432,
2023-07-02,24.2,93.3,Monsoon,8.0,,,3460.470628600642,2422.329440020449,1038.1411885801929,
2023-07-03,25.2,88.2,Monsoon,14.3,,,3404.191664384924,2382.9341650694464,1021.2574993154772,
2023-07-04,25.3,86.7,Monsoon,11.2,,,3474.502067063714,2432.1514469446,1042.3506201191144,
2023-07-05,24.7,88.7,Monsoon,8.6,,,3635.420908398457,2544.7946358789195,1090.6262725195372,
2023-07-06,24.0,89.1,Monsoon,3.9,,,3670.6085026292985,2569.425951840509,1101.1825507887895,
2023-07-07,24.3,88.2,Monsoon,4.3,,,3429.245496364002,2400.4718474548013,1028.7736489092008,
2023-07-08,24.5,89.2,Monsoon,13.2,,,3551.27526266732,2485.892683867124,1065.382578800196,
2023-07-09,24.9,86.2,Monsoon,15.7,,,3648.941248365885,2554.2588738561194,1094.6823745097656,
2023-07-10,24.9,85.4,Monsoon,15.3,,,3403.9273328080667,2382.7491329656464,1021.1781998424202,
2023-07-11,24.6,84.8,Monsoon,14.2,,,3568.347906992447,2497.843534894713,1070.5043720977342,
2023-07-12,24.7,86.2,Monsoon,6.9,,,3480.490086528928,2436.343060570249,1044.1470259586786,
2023-07-13,24.9,86.4,Monsoon,14.7,,,3570.1555956205007,2499.1089169343504,1071.0466786861502,
2023-07-14,24.0,89.1,Monsoon,8.7,,,3526.9464870177985,2468.862540912459,1058.0839461053397,
2023-07-15,24.6,87.8,Monsoon,10.3,,,3539.972332039858,2477.9806324279,1061.9916996119575,
2023-07-16,24.2,88.6,Monsoon,11.5,,,3550.1302098497627,2485.091146894834,1065.039062954929,
2023-07-17,23.8,90.4,Monsoon,8.3,,,3632.8123648443934,2542.968655391075,1089.8437094533183,
2023-07-18,23.4,93.1,Monsoon,2.7,,,3507.659508424095,2455.361655896866,1052.2978525272283,
2023-07-19,23.1,95.1,Monsoon,3.6,,,3665.273192273774,2565.6912345916417,1099.5819576821325,
2023-07-20,23.8,91.4,Monsoon,5.9,,,3527.126075824421,2468.9882530770947,1058.1378227473265,
2023-07-21,23.5,94.1,Monsoon,5.7,,,3562.349834224859,2493.6448839574014,1068.704950267458,
2023-07-22,23.3,92.5,Monsoon,5.2,,,3681.595490127349,2577.116843089144,1104.4786470382048,
2023-07-23,23.5,93.5,Monsoon,5.0,,,3440.570336010314,2408.39923520722,1032.1711008030943,
2023-07-24,23.7,92.7,Monsoon,7.2,,,3590.339915615738,2513.2379409310165,1077.1019746847217,
2023-07-25,23.2,94.1,Monsoon,5.1,,,3429.8252432422214,2400.877670269555,1028.9475729726666,
2023-07-26,23.1,94.7,Monsoon,2.8,,,3639.309186911522,2547.5164308380654,1091.7927560734568,
2023-07-27,22.6,95.4,Monsoon,2.4,,,3682.918471439099,2578.0429300073693,1104.87554143173,
2023-07-28,23.0,93.2,Monsoon,9.2,,,3625.104058469816,2537.572840928872,1087.5312175409451,
2023-07-29,23.1,92.6,Monsoon,7.9,,,3663.32093743186,2564.324656202302,1098.9962812295582,
2023-07-30,23.7,90.4,Monsoon,13.1,,,3621.524239228255,2535.0669674597784,1086.4572717684766,
2023-07-31,23.7,91.2,Monsoon,14.6,,,3514.490803833865,2460.143562683705,1054.3472411501596,
2023-08-01,23.6,91.1,Monsoon,12.3,,,3688.4960396003967,2581.9472277202776,1106.5488118801193,
2023-08-02,23.9,89.8,Monsoon,10.8,,,3482.0281952544374,2437.419736678106,1044.6084585763313,
2023-08-03,23.6,91.5,Monsoon,10.9,,,3575.44650932813,2502.812556529691,1072.6339527984392,
2023-08-04,24.2,88.9,Monsoon,12.5,,,3394.260519744425,2375.9823638210974,1018.2781559233276,
2023-08-05,23.8,89.8,Monsoon,13.8,,,3576.0889977239126,2503.262298406739,1072.826699317174,
2023-08-06,23.9,87.7,Monsoon,16.3,,,3520.3411518370644,2464.238806285945,1056.1023455511197,
2023-08-07,24.3,84.4,Monsoon,16.0,,,3669.9980494324464,2568.998634602712,1100.9994148297342,
2023-08-08,24.5,84.5,Monsoon,16.7,,,3668.463307073135,2567.924314951194,1100.5389921219405,
2023-08-09,24.6,84.4,Monsoon,14.9,,,3522.4001492460534,2465.6801044722374,1056.7200447738162,
2023-08-10,24.6,84.1,Monsoon,14.7,,,3511.6667700606868,2458.1667390424805,1053.500031018206,
2023-08-11,24.5,84.1,Monsoon,18.8,,,3674.925895136436,2572.448126595505,1102.477768540931,
2023-08-12,24.3,84.8,Monsoon,13.7,,,3565.881244700761,2496.1168712905323,1069.7643734102285,
2023-08-13,24.0,84.9,Monsoon,17.1,,,3612.749059147549,2528.924341403284,1083.824717744265,
2023-08-14,24.8,81.8,Monsoon,18.2,,,3573.290973977821,2501.3036817844745,1071.9872921933463,
2023-08-15,24.1,85.0,Monsoon,14.5,,,3522.840635460562,2465.9884448223934,1056.8521906381688,
2023-08-16,24.6,83.3,Monsoon,16.6,,,3529.6846077467376,2470.779225422716,1058.9053823240215,
2023-08-17,23.9,85.3,Monsoon,16.5,,,3489.038731076075,2442.327111753252,1046.7116193228226,
2023-08-18,24.1,84.8,Monsoon,12.3,,,3663.084328547016,2564.159029982911,1098.9252985641049,
2023-08-19,23.6,87.7,Monsoon,8.2,,,3584.710916789369,2509.2976417525583,1075.413275036811,
2023-08-20,23.9,88.0,Monsoon,16.1,,,3402.4786799424296,2381.7350759597007,1020.743603982729,
2023-08-21,24.3,85.1,Monsoon,16.6,,,3546.4038753908144,2482.48271277357,1063.9211626172444,
2023-08-22,23.7,87.7,Monsoon,16.0,,,3664.308146759763,2565.015702731834,1099.2924440279292,
2023-08-23,24.2,83.9,Monsoon,17.0,,,3467.707546629473,2427.395282640631,1040.312263988842,
2023-08-24,24.1,86.3,Monsoon,16.8,,,3535.32473336642,2474.7273133564936,1060.597420009926,
2023-08-25,23.8,89.8,Monsoon,12.9,,,3514.1718570541266,2459.920299937889,1054.251557116238,
2023-08-26,23.8,89.7,Monsoon,17.1,,,3606.316087075838,2524.4212609530864,1081.8948261227515,
2023-08-27,24.1,87.5,Monsoon,15.1,,,3667.732535343252,2567.412774740276,1100.3197606029755,
2023-08-28,23.9,87.1,Monsoon,15.0,,,3481.306727839608,2436.9147094877253,1044.3920183518826,
2023-08-29,24.5,83.6,Monsoon,15.4,,,3614.61536439804,2530.230755078628,1084.3846093194122,
2023-08-30,25.2,79.5,Monsoon,19.8,,,3618.0363454371177,2532.625441805982,1085.4109036311354,
2023-08-31,25.8,80.9,Monsoon,19.3,,,3676.72905503877,2573.710338527139,1103.0187165116313,
2023-09-01,26.1,82.6,Autumn,20.1,,,4417.359986366,2999.0752888768766,1082.1144152121915,
2023-09-02,24.0,92.7,Autumn,10.5,,,4487.320925283753,2445.336019248405,1412.4816817189055,
2023-09-03,24.0,87.9,Autumn,13.9,,,4193.7222749715465,2410.655921057519,1373.4589053067252,
2023-09-04,24.3,83.5,Autumn,15.4,,,4502.3050975975,2904.781454672841,1429.6433833499225,
2023-09-05,24.8,79.2,Autumn,20.3,,,4094.415370853681,2914.341567397103,1330.715390147086,
2023-09-06,24.9,81.2,Autumn,18.5,,,4136.999823110247,3014.0527898289606,1281.1347931121136,
2023-09-07,23.0,89.9,Autumn,4.7,,,3996.91417189135,3105.3856055022834,1194.9693379440466,
2023-09-08,22.5,95.5,Autumn,4.4,,,3405.145757670173,3362.67168334662,1422.1066141014592,
2023-09-09,23.5,92.0,Autumn,9.4,,,3526.513192155536,2889.2735833897136,1392.6752388303482,
2023-09-10,24.5,86.4,Autumn,13.1,,,3413.9902476719044,2690.10422545388,1030.2849159470986,
2023-09-11,24.8,85.1,Autumn,14.2,,,4304.28940312441,3176.562306008497,1021.9621872557368,
2023-09-12,24.6,82.8,Autumn,18.9,,,3830.349427661299,2636.409492453321,1176.5242675085387,
2023-09-13,24.7,82.3,Autumn,17.5,,,4116.158614885596,2809.614722562594,1368.1681955752265,
2023-09-14,24.2,82.6,Autumn,19.2,,,4703.326601929746,2438.237306119807,1446.1885464380955,
2023-09-15,24.4,81.7,Autumn,16.3,,,3734.600665645866,2383.531586639611,1076.7282847738106,
2023-09-16,24.0,86.1,Autumn,8.9,,,3971.664069690908,3349.07018998328,1272.620996624995,
2023-09-17,24.1,86.8,Autumn,14.5,,,4479.618627226459,3218.5853594043665,1178.478934969873,
2023-09-18,24.4,86.5,Autumn,14.8,,,3704.4413040087534,3074.3610438937767,1438.5236135913597,
2023-09-19,24.6,86.5,Autumn,15.4,,,3481.0233546831905,2778.6917846726155,1382.1039107805414,
2023-09-20,24.9,86.4,Autumn,14.9,,,3794.1410467771834,2535.9327274480684,1380.4305886410862,
2023-09-21,24.9,88.9,Autumn,10.3,,,3604.994188826489,2518.567537524127,1217.2422782186263,
2023-09-22,24.1,91.1,Autumn,8.1,,,4735.895165416269,2615.199778780702,1193.4579012623196,
2023-09-23,23.3,94.7,Autumn,3.9,,,4556.980285581165,2923.191975091298,1131.0265255241477,
2023-09-24,23.7,92.2,Autumn,8.2,,,4299.8647663349,3093.5438358660995,1035.2104803268044,
2023-09-25,24.2,89.1,Autumn,7.5,,,4650.192659188827,3037.5062527992804,1392.082981719446,
2023-09-26,24.0,89.1,Autumn,13.8,,,4550.434098792743,2645.7853722097434,1369.204658838391,
2023-09-27,23.6,93.1,Autumn,9.1,,,3642.2978092061626,3341.052548868161,1451.6812934631823,
2023-09-28,24.9,86.6,Autumn,13.5,,,4681.241383180183,3117.5468926205563,1450.32115247275,
2023-09-29,24.5,89.2,Autumn,14.7,,,4161.442475751529,2928.473851929468,1255.535989236226,
2023-09-30,24.7,87.7,Autumn,16.0,,,4555.979257477234,2987.5690135136174,1349.8174941033733,
2023-10-01,24.5,90.3,Autumn,7.6,,,4686.439569256227,2789.659702092663,1427.4208701304783,
2023-10-02,23.5,87.6,Autumn,8.2,,,3835.717132636966,2612.612185898544,1385.4276114232364,
2023-10-03,24.9,82.3,Autumn,16.5,,,3529.692611695992,2724.1152148400133,1119.5218978585012,
2023-10-04,25.8,80.3,Autumn,18.1,,,3703.17129633782,3138.0971588590533,1209.2297678357988,
2023-10-05,25.3,76.7,Autumn,22.6,,,3996.2766247271225,2372.24418797573,1067.3434416975174,
2023-10-06,25.2,76.6,Autumn,22.5,,,4571.5410082051,2476.986949323262,1431.5201836609217,
2023-10-07,25.7,76.4,Autumn,19.4,,,4634.402225196614,2404.805730327453,1277.9381984894285,
2023-10-08,26.2,72.7,Autumn,19.3,,,3377.969457915728,2399.3729889721644,1111.263802198339,
2023-10-09,26.1,73.2,Autumn,16.6,,,4119.361747843601,3238.652772453399,1306.866924440921,
2023-10-10,26.0,69.8,Autumn,18.8,,,3982.006694428099,3082.276206909879,1283.2155285367403,
2023-10-11,25.9,71.9,Autumn,17.5,,,3694.595680420854,2845.8777852643384,1168.4448173426686,
2023-10-12,26.0,73.1,Autumn,17.5,,,3544.134216613459,2458.198941087338,1060.4554809425451,
2023-10-13,25.9,69.9,Autumn,18.2,,,3864.577989853711,2863.8453629924497,1306.8106401244183,
2023-10-14,25.5,68.9,Autumn,18.7,,,4755.338212336112,2845.154573826011,1240.029290649181,
2023-10-15,26.0,69.0,Autumn,18.1,,,3843.3687291225,2535.8374917487768,1351.2880681419483,
2023-10-16,26.1,70.3,Autumn,17.2,,,4131.198413111216,2804.3406915435394,1239.9656286969937,
2023-10-17,26.2,71.5,Autumn,18.4,,,4402.311508927094,2767.928768379651,1386.546381185638,
2023-10-18,25.9,72.5,Autumn,18.2,,,3902.861204188373,2991.8227833768933,1253.9798156753768,
2023-10-19,25.8,74.8,Autumn,15.9,,,4797.827224196838,3011.646147584928,1257.9669195043296,
2023-10-20,25.8,75.6,Autumn,16.9,,,4784.090014967062,2404.0860481738364,1397.3504315218252,
2023-10-21,25.8,71.8,Autumn,17.5,,,3738.265083920969,2743.316775133744,1188.4529537657895,
2023-10-22,25.7,67.0,Autumn,18.5,,,4099.496722648847,3002.1341984816527,1069.4872073037018,
2023-10-23,24.9,64.3,Autumn,18.4,,,3810.515490949618,2875.71285749301,1023.02868181578,
2023-10-24,25.0,65.4,Autumn,17.7,,,3786.914008891568,3239.7130413177474,1343.702865355957,
2023-10-25,24.5,64.4,Autumn,18.0,,,3422.0219689850205,3035.957199614809,1284.178543172237,
2023-10-26,24.0,59.7,Autumn,29.0,,,4264.782326007667,2525.2606891890623,1321.1617833461871,
2023-10-27,23.3,54.3,Autumn,21.7,,,4107.48835080842,2430.1120164776926,1104.3419261548256,
2023-10-28,22.9,58.6,Autumn,21.6,,,3443.495479460097,3019.1924972730367,1070.5274535526653,
2023-10-29,22.9,61.8,Autumn,20.5,,,3777.7987842034113,2384.727121843037,1016.7428228583138,
2023-10-30,23.3,60.4,Autumn,20.6,,,4704.355866843596,2960.8421164904803,1165.1005030517035,
2023-10-31,23.6,59.1,Autumn,18.4,,,3720.281358258365,3325.97655350488,1270.7610104528728,
2023-11-01,22.6,60.7,Autumn,20.9,,,3580.967999225106,2950.2303301242705,1183.4911900670847,
2023-11-02,22.8,65.8,Autumn,20.5,,,4088.0243902134416,2757.2825707282914,1203.4599146274547,
2023-11-03,23.2,68.0,Autumn,19.8,,,4818.236120892635,3020.087618820456,1409.493499271579,
2023-11-04,24.0,67.1,Autumn,19.1,,,3723.9506537112734,2829.4771461856003,1164.070921013124,
2023-11-05,24.3,66.6,Autumn,18.3,,,4356.863032174466,2919.4733335654,1237.239899007677,
2023-11-06,23.3,58.8,Autumn,19.4,,,4488.549085774177,3327.248318572599,1356.2921259946274,
2023-11-07,24.1,65.8,Autumn,17.9,,,3717.449461751931,2755.152994584881,1185.3890153000232,
2023-11-08,24.4,75.2,Autumn,13.9,,,4439.392353482183,3347.5684138446827,1284.9631265981889,
2023-11-09,24.8,77.9,Autumn,15.3,,,3908.973599742938,3290.0460260012524,1391.0416669140302,
2023-11-10,24.5,80.0,Autumn,16.1,,,4298.249042614576,2559.1073748721647,1429.520081345654,
2023-11-11,24.7,75.7,Autumn,17.6,,,4300.050122438659,2428.868189391207,1075.2522214868015,
2023-11-12,24.4,68.8,Autumn,17.9,,,4156.192405834492,2461.2314802161613,1419.3955212783694,
2023-11-13,23.9,67.0,Autumn,17.4,,,3500.6103382408264,2376.1878734179145,1227.5832251272243,
2023-11-14,23.7,69.4,Autumn,18.3,,,4596.981882188114,2454.7055637849726,1124.3324379090172,
2023-11-15,22.7,66.1,Autumn,19.5,,,3839.803202794872,3061.002900349721,1213.0228340664178,
2023-11-16,21.9,65.0,Autumn,19.6,,,3642.2219497054502,2430.750595257776,1442.990630653804,
2023-11-17,21.9,67.2,Autumn,19.4,,,3427.7438920238706,2686.003439366568,1227.8047623801783,
2023-11-18,22.3,69.7,Autumn,18.6,,,4237.305236223469,3227.748563404436,1155.4602733868046,
2023-11-19,23.9,71.1,Autumn,16.0,,,4364.852154321568,2381.3901441447115,1289.9581486273553,
2023-11-20,24.1,72.1,Autumn,15.5,,,3392.149491579688,3196.425572313364,1116.3421143066455,
2023-11-21,23.6,65.3,Autumn,18.8,,,4121.342181503084,2647.7641264002013,1043.814053043565,
2023-11-22,22.6,65.7,Autumn,17.9,,,3701.053073023512,2479.142174377837,1067.2199615072652,
2023-11-23,23.0,70.1,Autumn,15.5,,,4317.184247498635,3075.14699125179,1066.8518152290146,
2023-11-24,23.4,76.0,Autumn,14.5,,,3624.338770285268,3005.3100187643604,1077.3842432930685,
2023-11-25,24.0,77.1,Autumn,14.0,,,4384.532608997883,3261.327409939582,1071.6116053883677,
2023-11-26,24.1,78.3,Autumn,13.8,,,3936.8639524216983,3114.635875716417,1293.2577543539885,
2023-11-27,23.2,84.1,Autumn,14.1,,,4746.244053758396,3185.106963364927,1090.618792396857,
2023-11-28,23.1,82.9,Autumn,14.6,,,3570.116419796763,2647.949341535156,1162.9282783999254,
2023-11-29,22.8,79.1,Autumn,16.2,,,3869.6567959303447,2540.2028474250287,1406.2396339284116,
2023-11-30,23.3,77.6,Autumn,15.5,,,3534.727883097843,3130.647918011879,1219.5682299239627,
2023-12-01,22.7,76.1,Winter,16.7,,,3569.0102483423366,2498.307173839636,1070.7030745027012,
2023-12-02,23.1,77.1,Winter,14.3,,,3466.6001290432782,2426.6200903302947,1039.9800387129835,
2023-12-03,23.6,74.5,Winter,16.0,,,3450.9291466685013,2415.650402667951,1035.2787440005504,
2023-12-04,23.4,74.6,Winter,16.6,,,3503.261679554778,2452.2831756883443,1050.9785038664336,
2023-12-05,22.4,76.3,Winter,16.8,,,3612.049068792585,2528.4343481548094,1083.6147206377757,
2023-12-06,22.0,79.2,Winter,14.1,,,3500.6724703357977,2450.470729235058,1050.2017411007394,
2023-12-07,21.1,80.6,Winter,13.0,,,3666.250731067066,2566.3755117469464,1099.87521932012,
2023-12-08,22.0,76.0,Winter,16.2,,,3612.5095303767625,2528.7566712637336,1083.752859113029,
2023-12-09,22.1,74.5,Winter,15.1,,,3389.402164084645,2372.5815148592515,1016.8206492253936,
2023-12-10,22.3,73.1,Winter,15.3,,,3615.47950706482,2530.835654945374,1084.643852119446,
2023-12-11,22.8,69.4,Winter,16.1,,,3405.937866174478,2384.156506322134,1021.7813598523436,
2023-12-12,22.5,68.0,Winter,15.7,,,3531.893829866202,2472.3256809063414,1059.5681489598608,
2023-12-13,21.6,68.0,Winter,16.9,,,3523.348415950373,2466.343891165261,1057.0045247851122,
2023-12-14,21.2,62.8,Winter,18.4,,,3580.1432730915826,2506.100291164108,1074.042981927475,
