Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh)
2024-04-28,32.3,39.7,Summer,25.1,4790.5088634038975,3353.3562043827283,1437.1526590211697
2024-04-29,32.0,37.1,Summer,24.8,4458.109892828764,3120.6769249801346,1337.4329678486292
2024-04-30,31.9,32.5,Summer,26.7,4469.53839351453,3128.676875460171,1340.8615180543593
2024-05-01,29.3,40.8,Summer,27.3,4743.6464891432015,3320.552542400241,1423.0939467429607
2024-05-02,28.9,40.3,Summer,28.1,4813.554798671636,3369.4883590701447,1444.0664396014909
2024-05-03,28.6,42.2,Summer,28.5,4447.247319710856,3113.073123797599,1334.1741959132569
2024-05-04,29.8,51.4,Summer,27.8,4466.860873967955,3126.802611777568,1340.0582621903866
2024-05-05,30.2,53.5,Summer,27.0,4675.684994649609,3272.9794962547257,1402.7054983948829
2024-05-06,29.5,51.5,Summer,27.6,4712.032935216992,3298.4230546518943,1413.609880565098
2024-05-07,28.7,56.1,Summer,27.1,4509.510841879891,3156.657589315924,1352.8532525639675
2024-05-08,28.7,61.9,Summer,25.1,4516.182437888526,3161.327706521968,1354.854731366558
2024-05-09,28.6,62.7,Summer,23.6,4688.338647976764,3281.837053583735,1406.5015943930296
2024-05-10,27.3,68.7,Summer,20.4,4752.537003111357,3326.77590217795,1425.7611009334073
2024-05-11,27.8,69.1,Summer,22.9,4504.333197000392,3153.0332379002743,1351.2999591001178
2024-05-12,27.0,70.8,Summer,19.2,4454.069988127766,3117.848991689436,1336.22099643833
2024-05-13,28.0,64.5,Summer,22.1,4466.531705512716,3126.5721938589013,1339.959511653815
2024-05-14,27.9,60.4,Summer,22.8,4790.728887784686,3353.51022144928,1437.218666335406
2024-05-15,29.0,58.5,Summer,23.5,4500.9420731817945,3150.659451227256,1350.2826219545386
2024-05-16,28.1,65.3,Summer,22.6,4694.776453511847,3286.3435174582924,1408.4329360535542
2024-05-17,28.5,65.1,Summer,22.0,4459.934618503203,3121.954232952242,1337.980385550961
2024-05-18,29.1,63.0,Summer,23.5,4546.569987992704,3182.5989915948926,1363.9709963978114
2024-05-19,29.1,70.0,Summer,23.5,4754.412926632865,3328.089048643005,1426.3238779898595
2024-05-20,29.5,69.4,Summer,23.1,4445.010416327423,3111.507291429196,1333.503124898227
2024-05-21,30.8,64.8,Summer,23.1,4767.214187621611,3337.0499313351274,1430.1642562864836
2024-05-22,29.7,70.2,Summer,23.0,4445.540340775968,3111.8782385431773,1333.6621022327904
2024-05-23,30.0,71.2,Summer,22.3,4570.380772698439,3199.266540888907,1371.1142318095317
2024-05-24,29.5,64.9,Summer,23.4,4502.716775594556,3151.9017429161886,1350.8150326783668
2024-05-25,28.0,68.3,Summer,19.9,4721.079654977686,3304.75575848438,1416.323896493306
2024-05-26,28.1,71.9,Summer,22.2,4746.095795567452,3322.267056897216,1423.828738670236
2024-05-27,26.6,78.1,Summer,14.0,4809.410371944007,3366.587260360805,1442.8231115832025
2024-05-28,28.3,68.6,Summer,23.3,4767.444003511693,3337.210802458185,1430.233201053508
2024-05-29,27.9,68.0,Summer,24.4,4725.124531707047,3307.587172194933,1417.5373595121143
2024-05-30,28.5,66.6,Summer,24.5,4526.159941810296,3168.311959267207,1357.847982543089
2024-05-31,29.2,66.7,Summer,22.5,4790.433890190011,3353.303723133008,1437.1301670570035
2024-06-01,29.2,65.7,Monsoon,23.0,3668.4450504801857,2567.91153533613,1100.533515144056
2024-06-02,29.3,64.7,Monsoon,22.5,3664.445384583482,2565.111769208437,1099.3336153750447
2024-06-03,28.4,69.1,Monsoon,19.1,3398.0511683210243,2378.635817824717,1019.4153504963076
2024-06-04,27.2,77.5,Monsoon,18.2,3536.8058862179973,2475.764120352598,1061.0417658653994
2024-06-05,26.7,81.9,Monsoon,18.0,3686.143483079784,2580.3004381558485,1105.8430449239354
2024-06-06,27.3,80.8,Monsoon,17.5,3417.7400483650918,2392.418033855564,1025.3220145095274
2024-06-07,26.7,79.6,Monsoon,16.1,3606.867542711946,2524.807279898362,1082.060262813584
2024-06-08,26.1,82.2,Monsoon,16.6,3517.1695479128816,2462.018683539017,1055.1508643738646
2024-06-09,24.3,90.6,Monsoon,6.1,3527.4685650320766,2469.227995522453,1058.2405695096231
2024-06-10,24.3,90.5,Monsoon,4.9,3572.3401982089404,2500.638138746258,1071.7020594626822
2024-06-11,25.5,85.8,Monsoon,11.1,3417.177490573057,2392.02424340114,1025.1532471719172
2024-06-12,25.9,85.2,Monsoon,10.2,3587.7328112265923,2511.4129678586146,1076.319843367978
2024-06-13,25.9,83.6,Monsoon,15.0,3395.7501722302927,2377.025120561205,1018.725051669088
2024-06-14,25.6,82.9,Monsoon,14.8,3602.6011609120856,2521.82081263846,1080.7803482736258
2024-06-15,26.1,80.2,Monsoon,15.9,3691.159248687459,2583.811474081221,1107.347774606238
2024-06-16,26.4,81.3,Monsoon,17.4,3454.7793029632235,2418.3455120742565,1036.4337908889672
2024-06-17,26.2,82.0,Monsoon,15.5,3434.489453370995,2404.142617359696,1030.3468360112986
2024-06-18,26.3,79.5,Monsoon,17.0,3655.209457249706,2558.646620074794,1096.562837174912
2024-06-19,25.2,83.6,Monsoon,9.6,3536.089734411056,2475.262814087739,1060.826920323317
2024-06-20,25.4,84.9,Monsoon,14.4,3436.556561053293,2405.5895927373053,1030.9669683159882
2024-06-21,26.1,83.7,Monsoon,15.1,3558.0490448190985,2490.6343313733687,1067.4147134457296
2024-06-22,26.2,81.7,Monsoon,17.8,3681.4187926880463,2576.993154881632,1104.425637806414
2024-06-23,25.8,85.5,Monsoon,8.6,3385.0598809810144,2369.54191668671,1015.5179642943044
2024-06-24,26.1,83.8,Monsoon,10.1,3664.173132140782,2564.921192498547,1099.251939642235
2024-06-25,26.4,82.9,Monsoon,12.4,3622.960923249228,2536.072646274459,1086.8882769747684
2024-06-26,25.7,88.5,Monsoon,10.3,3512.288679394311,2458.602075576018,1053.6866038182934
2024-06-27,24.9,87.3,Monsoon,7.9,3561.107400328535,2492.775180229974,1068.3322200985606
2024-06-28,24.7,88.3,Monsoon,10.0,3609.8852450314166,2526.9196715219914,1082.9655735094252
2024-06-29,25.3,88.0,Monsoon,13.0,3616.8771210638056,2531.813984744664,1085.063136319142
2024-06-30,25.1,89.7,Monsoon,12.2,3456.276490737445,2419.393543516211,1036.8829472212335
2024-07-01,25.4,86.1,Monsoon,15.4,3587.879669472405,2511.5157686306834,1076.3639008417215
2024-07-02,24.8,90.4,Monsoon,9.9,3600.780474996565,2520.546332497596,1080.2341424989695
2024-07-03,26.0,85.3,Monsoon,13.7,3506.275727113218,2454.393008979253,1051.8827181339657
2024-07-04,25.6,87.8,Monsoon,6.8,3593.262130206721,2515.2834911447044,1077.9786390620166
2024-07-05,25.3,88.5,Monsoon,14.3,3435.219040117218,2404.653328082052,1030.5657120351657
2024-07-06,25.2,87.7,Monsoon,12.0,3579.597252710527,2505.7180768973685,1073.879175813158
2024-07-07,25.1,87.4,Monsoon,7.7,3549.8684711328774,2484.907929793014,1064.9605413398633
2024-07-08,24.2,91.4,Monsoon,5.6,3409.372058116865,2386.5604406818056,1022.8116174350598
2024-07-09,23.6,91.7,Monsoon,4.5,3458.7456405844846,2421.121948409139,1037.6236921753457
2024-07-10,24.8,85.3,Monsoon,14.5,3656.2565612991352,2559.3795929093944,1096.8769683897408
2024-07-11,24.4,86.9,Monsoon,7.5,3511.646188327571,2458.1523318293,1053.4938564982715
2024-07-12,23.9,93.1,Monsoon,6.7,3606.280005645038,2524.3960039515264,1081.8840016935114
2024-07-13,23.5,93.7,Monsoon,4.4,3385.641110334589,2369.948777234212,1015.6923331003768
2024-07-14,23.6,94.9,Monsoon,2.4,3557.179403960181,2490.0255827721267,1067.1538211880545
2024-07-15,24.6,90.1,Monsoon,6.8,3530.838113732754,2471.586679612928,1059.2514341198264
2024-07-16,24.5,88.3,Monsoon,7.7,3390.2216260252426,2373.155138217669,1017.0664878075728
2024-07-17,24.4,91.3,Monsoon,8.2,3446.6259947120857,2412.63819629846,1033.9877984136258
2024-07-18,24.1,89.9,Monsoon,5.8,3502.834390472063,2451.984073330444,1050.8503171416191
2024-07-19,24.0,91.0,Monsoon,7.1,3443.4946546155047,2410.4462582308533,1033.0483963846516
2024-07-20,23.6,93.5,Monsoon,3.7,3530.39989819048,2471.279928733336,1059.1199694571442
2024-07-21,24.1,91.8,Monsoon,5.4,3520.2563177213224,2464.1794224049254,1056.0768953163968
2024-07-22,23.4,94.2,Monsoon,4.4,3412.6442717160617,2388.850990201243,1023.7932815148188
2024-07-23,23.4,94.4,Monsoon,3.5,3460.461595545114,2422.32311688158,1038.1384786635344
2024-07-24,23.2,95.5,Monsoon,4.1,3529.0927646874848,2470.364935281239,1058.7278294062455
2024-07-25,22.4,96.9,Monsoon,3.5,3563.394156538965,2494.375909577276,1069.0182469616898
2024-07-26,23.7,93.1,Monsoon,4.7,3550.6525968805176,2485.456817816362,1065.1957790641554
2024-07-27,24.0,92.9,Monsoon,7.5,3591.357809898176,2513.950466928723,1077.4073429694529
2024-07-28,23.7,94.8,Monsoon,4.5,3690.6189799556014,2583.4332859689216,1107.185693986681
2024-07-29,24.0,93.4,Monsoon,5.1,3582.032304695113,2507.4226132865792,1074.6096914085342
2024-07-30,24.3,93.6,Monsoon,9.1,3565.113716122716,2495.579601285901,1069.5341148368148
2024-07-31,24.2,93.2,Monsoon,4.6,3637.005712387005,2545.9039986709035,1091.1017137161018
2024-08-01,24.2,92.2,Monsoon,11.8,3583.88567491676,2508.719972441732,1075.1657024750282
2024-08-02,23.6,93.7,Monsoon,12.3,3688.9386917839824,2582.257084248788,1106.6816075351949
2024-08-03,23.4,93.8,Monsoon,8.6,3476.746375185605,2433.722462629923,1043.0239125556816
2024-08-04,23.3,94.3,Monsoon,4.8,3542.07157916681,2479.4501054167667,1062.6214737500432
2024-08-05,24.0,90.3,Monsoon,11.7,3565.391321582685,2495.773925107879,1069.6173964748057
2024-08-06,24.0,90.6,Monsoon,13.1,3534.8804045274373,2474.416283169206,1060.4641213582313
2024-08-07,23.8,90.5,Monsoon,10.4,3403.173878551584,2382.2217149861085,1020.9521635654754
2024-08-08,24.3,89.1,Monsoon,10.4,3646.003821946261,2552.2026753623823,1093.8011465838783
2024-08-09,23.9,90.9,Monsoon,8.5,3596.9978839716546,2517.898518780158,1079.0993651914966
2024-08-10,24.2,88.8,Monsoon,12.7,3386.9358593954594,2370.855101576821,1016.080757818638
2024-08-11,24.2,88.4,Monsoon,12.7,3506.882302603656,2454.817611822559,1052.064690781097
2024-08-12,24.4,89.3,Monsoon,13.1,3665.44358730764,2565.810511115348,1099.633076192292
2024-08-13,25.6,82.3,Monsoon,15.2,3644.081363284736,2550.856954299315,1093.224408985421
2024-08-14,25.6,82.5,Monsoon,16.7,3448.4269217670494,2413.8988452369344,1034.528076530115
2024-08-15,25.6,82.7,Monsoon,16.8,3582.923525828064,2508.046468079645,1074.8770577484197
2024-08-16,25.9,81.6,Monsoon,17.0,3593.757030785569,2515.6299215498984,1078.127109235671
2024-08-17,25.7,84.4,Monsoon,11.7,3595.723723098947,2517.006606169263,1078.7171169296844
2024-08-18,25.9,87.4,Monsoon,12.2,3455.1702875324704,2418.619201272729,1036.5510862597412
2024-08-19,25.1,90.8,Monsoon,10.6,3465.4748458245,2425.83239207715,1039.64245374735
2024-08-20,24.8,90.2,Monsoon,10.7,3409.2986148839404,2386.5090304187584,1022.7895844651824
2024-08-21,25.4,88.9,Monsoon,15.4,3665.65473625145,2565.9583153760145,1099.696420875435
2024-08-22,25.8,89.6,Monsoon,14.0,3504.518964046229,2453.16327483236,1051.3556892138688
2024-08-23,25.1,90.6,Monsoon,9.2,3583.553072058067,2508.4871504406465,1075.06592161742
2024-08-24,23.1,96.8,Monsoon,3.6,3520.7720285140645,2464.540419959845,1056.2316085542195
2024-08-25,22.7,95.3,Monsoon,3.5,3512.437669381777,2458.706368567244,1053.7313008145334
2024-08-26,23.1,93.2,Monsoon,8.9,3407.09498034136,2384.966486238952,1022.128494102408
2024-08-27,23.2,92.9,Monsoon,12.1,3466.845993003444,2426.792195102411,1040.0537979010337
2024-08-28,23.9,88.8,Monsoon,16.1,3579.4092347726587,2505.586464340861,1073.8227704317978
2024-08-29,24.5,87.7,Monsoon,16.7,3500.991586100091,2450.6941102700634,1050.2974758300277
2024-08-30,24.5,88.5,Monsoon,15.0,3626.615104583792,2538.6305732086544,1087.984531375138
2024-08-31,24.7,86.5,Monsoon,12.4,3441.132277582897,2408.792594308028,1032.3396832748692
2024-09-01,24.1,88.7,Autumn,6.2,4728.531156232688,3188.56182305731,1305.0378786459055
2024-09-02,23.4,94.5,Autumn,2.2,4658.8439324594565,3377.766245054775,1086.3981078321872
2024-09-03,24.2,90.5,Autumn,5.0,3747.329246159066,2782.4669361590873,1095.2141740990523
2024-09-04,24.3,89.5,Autumn,8.3,4338.980706324792,2740.644072722097,1028.364435230045
2024-09-05,24.0,91.1,Autumn,12.9,4570.374656982183,3157.2234313711842,1084.9037679956953
2024-09-06,24.1,89.5,Autumn,14.9,4184.7801771532795,2708.489027821711,1133.3148568612041
2024-09-07,24.3,87.3,Autumn,13.7,4147.180082941156,3316.218217180988,1088.468940123891
2024-09-08,24.5,87.0,Autumn,16.3,3723.6519444969213,3241.6938895848543,1049.4823614780332
2024-09-09,24.3,88.9,Autumn,13.0,3504.7499865746295,2799.3367087396437,1063.5804303432055
2024-09-10,24.0,89.7,Autumn,13.5,4688.094338019254,3130.9119570100443,1213.7481980700438
2024-09-11,23.9,88.6,Autumn,14.8,4692.806888031782,3134.6943954271746,1101.414689252878
2024-09-12,24.0,83.5,Autumn,17.8,4299.419898388334,2463.648029044736,1171.141025442435
2024-09-13,23.8,83.6,Autumn,17.4,3866.6597646626624,3287.163994503451,1232.5724300200986
2024-09-14,23.6,83.4,Autumn,16.8,3881.6404819585396,2877.8927302175953,1315.1200966603835
2024-09-15,22.9,88.0,Autumn,15.4,4436.065519067112,3208.7757858657633,1027.677275238092
2024-09-16,23.8,83.6,Autumn,16.9,4687.939085629595,2687.109769017311,1363.2487654758143
2024-09-17,24.3,78.7,Autumn,19.2,4673.187863493027,3279.9225109670833,1287.5297794572123
2024-09-18,24.1,78.8,Autumn,20.6,4515.414778203529,2758.3454101282796,1046.416914055357
2024-09-19,24.9,77.6,Autumn,20.5,4312.561694005578,2368.5812128715875,1395.9928765969344
2024-09-20,25.4,79.6,Autumn,17.6,3491.560195824716,3290.0783045769513,1416.8723390145694
2024-09-21,24.9,83.5,Autumn,9.6,3605.593764080675,2451.4541804631226,1037.2865442649959
2024-09-22,25.2,82.5,Autumn,16.5,4690.063991884639,2686.351630878333,1132.5587306292896
2024-09-23,25.2,90.4,Autumn,13.4,4260.168410795969,3336.104510631299,1366.2468331481061
2024-09-24,24.2,94.1,Autumn,7.3,3381.2731163797034,3336.666116877174,1340.6665278745513
2024-09-25,24.2,93.8,Autumn,3.8,3517.0655974617302,2948.1326866285035,1091.7847238651202
